# dimensionless total [l(l+1)/2pi] C_l's
# for l=2 to 3000, i.e. number of multipoles equal to 2999
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
 1466       8.663707934599e-11       3.186942198578e-12      -8.053090545999e-12       0.000000000000e+00       7.673232365333e-16       3.875502941242e-16      -5.323405867741e-17 
 1467       8.682685669837e-11       3.163392488526e-12      -8.073745552661e-12       0.000000000000e+00       7.651610298011e-16       3.872627920585e-16      -5.292086631160e-17 
 1468       8.701759818649e-11       3.139679173925e-12      -8.092778223650e-12       0.000000000000e+00       7.630062796849e-16       3.869276550056e-16      -5.260600644000e-17 
 1469       8.720918229920e-11       3.115810218048e-12      -8.110186984884e-12       0.000000000000e+00       7.608589571176e-16       3.865472241601e-16      -5.228926283503e-17 
 1470       8.740148685108e-11       3.091793629471e-12      -8.125970281209e-12       0.000000000000e+00       7.587190326641e-16       3.861238542426e-16      -5.197041810852e-17 
 1471       8.759438898120e-11       3.067637462148e-12      -8.140126576449e-12       0.000000000000e+00       7.565864765201e-16       3.856599135239e-16      -5.164925370975e-17 
 1472       8.778776515205e-11       3.043349815489e-12      -8.152654353451e-12       0.000000000000e+00       7.544612585116e-16       3.851577838476e-16      -5.132554992345e-17 
 1473       8.798149114832e-11       3.018938834441e-12      -8.163552114138e-12       0.000000000000e+00       7.523433480940e-16       3.846198606543e-16      -5.099908586788e-17 
 1474       8.817544207578e-11       2.994412709564e-12      -8.172818379550e-12       0.000000000000e+00       7.502327143514e-16       3.840485530044e-16      -5.066963949281e-17 
 1475       8.836949236012e-11       2.969779677105e-12      -8.180451689897e-12       0.000000000000e+00       7.481293259958e-16       3.834462836018e-16      -5.033698757759e-17 
 1476       8.856351574580e-11       2.945048019083e-12      -8.186450604606e-12       0.000000000000e+00       7.460331513663e-16       3.828154888176e-16      -5.000090572918e-17 
 1477       8.875738529490e-11       2.920226063362e-12      -8.190813702366e-12       0.000000000000e+00       7.439441584284e-16       3.821586187131e-16      -4.966116838015e-17 
 1478       8.895097338594e-11       2.895322183732e-12      -8.193539581181e-12       0.000000000000e+00       7.418623147730e-16       3.814781370634e-16      -4.931754878676e-17 
 1479       8.914415171278e-11       2.870344799982e-12      -8.194626858411e-12       0.000000000000e+00       7.397875876160e-16       3.807765213810e-16      -4.896981902696e-17 
 1480       8.933679128340e-11       2.845302377985e-12      -8.194074170827e-12       0.000000000000e+00       7.377199437972e-16       3.800562629388e-16      -4.861774999842e-17 
 1481       8.952876241880e-11       2.820203429769e-12      -8.191880174654e-12       0.000000000000e+00       7.356593497798e-16       3.793198667943e-16      -4.826111141658e-17 
 1482       8.971993475182e-11       2.795056513598e-12      -8.188043545622e-12       0.000000000000e+00       7.336057716494e-16       3.785698518122e-16      -4.789967181269e-17 
 1483       8.991017722599e-11       2.769870234053e-12      -8.182562979009e-12       0.000000000000e+00       7.315591751132e-16       3.778087506882e-16      -4.753319853181e-17 
 1484       9.009935809440e-11       2.744653242103e-12      -8.175437189696e-12       0.000000000000e+00       7.295195254996e-16       3.770391099727e-16      -4.716145773086e-17 
 1485       9.028734491851e-11       2.719414235189e-12      -8.166664912209e-12       0.000000000000e+00       7.274867877568e-16       3.762634900937e-16      -4.678421437667e-17 
 1486       9.047400456701e-11       2.694161957298e-12      -8.156244900769e-12       0.000000000000e+00       7.254609264529e-16       3.754844653808e-16      -4.640123224398e-17 
 1487       9.065920321468e-11       2.668905199044e-12      -8.144175929340e-12       0.000000000000e+00       7.234419057741e-16       3.747046240882e-16      -4.601227391350e-17 
 1488       9.084280634124e-11       2.643652797743e-12      -8.130456791678e-12       0.000000000000e+00       7.214296895247e-16       3.739265684181e-16      -4.561710076992e-17 
 1489       9.102467873016e-11       2.618413637493e-12      -8.115086301375e-12       0.000000000000e+00       7.194242411261e-16       3.731529145448e-16      -4.521547299996e-17 
 1490       9.120468446753e-11       2.593196649250e-12      -8.098063291911e-12       0.000000000000e+00       7.174255236159e-16       3.723862926371e-16      -4.480714959039e-17 
 1491       9.138269758846e-11       2.568010327838e-12      -8.079389619372e-12       0.000000000000e+00       7.154335027617e-16       3.716289030927e-16      -4.439197065157e-17 
 1492       9.155863413269e-11       2.542861277625e-12      -8.059079202737e-12       0.000000000000e+00       7.134481564363e-16       3.708811804280e-16      -4.397010527539e-17 
 1493       9.173242040111e-11       2.517755652735e-12      -8.037149072372e-12       0.000000000000e+00       7.114694653330e-16       3.701431163274e-16      -4.354180610483e-17 
 1494       9.190398233620e-11       2.492699638874e-12      -8.013616375612e-12       0.000000000000e+00       7.094974098586e-16       3.694147022438e-16      -4.310732723160e-17 
 1495       9.207324552147e-11       2.467699453382e-12      -7.988498376970e-12       0.000000000000e+00       7.075319701332e-16       3.686959293978e-16      -4.266692419861e-17 
 1496       9.224013518084e-11       2.442761345287e-12      -7.961812458353e-12       0.000000000000e+00       7.055731259893e-16       3.679867887771e-16      -4.222085400242e-17 
 1497       9.240457617808e-11       2.417891595353e-12      -7.933576119263e-12       0.000000000000e+00       7.036208569713e-16       3.672872711365e-16      -4.176937509575e-17 
 1498       9.256649301626e-11       2.393096516136e-12      -7.903806977016e-12       0.000000000000e+00       7.016751423348e-16       3.665973669969e-16      -4.131274738992e-17 
 1499       9.272580983712e-11       2.368382452032e-12      -7.872522766943e-12       0.000000000000e+00       6.997359610463e-16       3.659170666450e-16      -4.085123225735e-17 
 1500       9.288245042051e-11       2.343755779332e-12      -7.839741342608e-12       0.000000000000e+00       6.978032917821e-16       3.652463601328e-16      -4.038509253400e-17 
 1501       9.303633818385e-11       2.319222906273e-12      -7.805480676010e-12       0.000000000000e+00       6.958771129281e-16       3.645852372771e-16      -3.991459252190e-17 
 1502       9.318739618147e-11       2.294790273088e-12      -7.769758857801e-12       0.000000000000e+00       6.939574025792e-16       3.639336876590e-16      -3.943999799155e-17 
 1503       9.333554710413e-11       2.270464352059e-12      -7.732594097489e-12       0.000000000000e+00       6.920441385384e-16       3.632917006232e-16      -3.896157618444e-17 
 1504       9.348071327834e-11       2.246251647571e-12      -7.694004723650e-12       0.000000000000e+00       6.901372983163e-16       3.626592652778e-16      -3.847959581554e-17 
 1505       9.362281666587e-11       2.222158696160e-12      -7.654009184141e-12       0.000000000000e+00       6.882368591306e-16       3.620363704938e-16      -3.799432707571e-17 
 1506       9.376177886311e-11       2.198192066568e-12      -7.612626046306e-12       0.000000000000e+00       6.863427979057e-16       3.614230049041e-16      -3.750604163425e-17 
 1507       9.389752110052e-11       2.174358359793e-12      -7.569873997185e-12       0.000000000000e+00       6.844550912714e-16       3.608191569038e-16      -3.701501264130e-17 
 1508       9.402996424204e-11       2.150664209142e-12      -7.525771843728e-12       0.000000000000e+00       6.825737155630e-16       3.602248146490e-16      -3.652151473036e-17 
 1509       9.415902878452e-11       2.127116280281e-12      -7.480338513003e-12       0.000000000000e+00       6.806986468205e-16       3.596399660565e-16      -3.602582402076e-17 
 1510       9.428463485713e-11       2.103721271288e-12      -7.433593052404e-12       0.000000000000e+00       6.788298607878e-16       3.590645988036e-16      -3.552821812012e-17 
 1511       9.440670222079e-11       2.080485912708e-12      -7.385554629863e-12       0.000000000000e+00       6.769673329121e-16       3.584987003271e-16      -3.502897612683e-17 
 1512       9.452515026759e-11       2.057416967598e-12      -7.336242534061e-12       0.000000000000e+00       6.751110383436e-16       3.579422578232e-16      -3.452837863250e-17 
 1513       9.463989802020e-11       2.034521231585e-12      -7.285676174632e-12       0.000000000000e+00       6.732609519348e-16       3.573952582469e-16      -3.402670772449e-17 
 1514       9.475086413132e-11       2.011805532915e-12      -7.233875082381e-12       0.000000000000e+00       6.714170482395e-16       3.568576883112e-16      -3.352424698832e-17 
 1515       9.485796688305e-11       1.989276732504e-12      -7.180858909487e-12       0.000000000000e+00       6.695793015128e-16       3.563295344872e-16      -3.302128151019e-17 
 1516       9.496112418638e-11       1.966941723993e-12      -7.126647429717e-12       0.000000000000e+00       6.677476857100e-16       3.558107830029e-16      -3.251809787943e-17 
 1517       9.506025358054e-11       1.944807433797e-12      -7.071260538634e-12       0.000000000000e+00       6.659221744862e-16       3.553014198432e-16      -3.201498419096e-17 
 1518       9.515527223247e-11       1.922880821158e-12      -7.014718253807e-12       0.000000000000e+00       6.641027411959e-16       3.548014307494e-16      -3.151223004780e-17 
 1519       9.524609693622e-11       1.901168878197e-12      -6.957040715021e-12       0.000000000000e+00       6.622893588919e-16       3.543108012182e-16      -3.101012656353e-17 
 1520       9.533264411239e-11       1.879678629964e-12      -6.898248184488e-12       0.000000000000e+00       6.604820003252e-16       3.538295165018e-16      -3.050896636475e-17 
 1521       9.541482980751e-11       1.858417134494e-12      -6.838361047055e-12       0.000000000000e+00       6.586806379440e-16       3.533575616069e-16      -3.000904359355e-17 
 1522       9.549256969352e-11       1.837391482854e-12      -6.777399810414e-12       0.000000000000e+00       6.568852438934e-16       3.528949212947e-16      -2.951065391002e-17 
 1523       9.556577906714e-11       1.816608799198e-12      -6.715385105313e-12       0.000000000000e+00       6.550957900147e-16       3.524415800800e-16      -2.901409449468e-17 
 1524       9.563437284932e-11       1.796076240818e-12      -6.652337685765e-12       0.000000000000e+00       6.533122478444e-16       3.519975222307e-16      -2.851966405098e-17 
 1525       9.569826558463e-11       1.775800998195e-12      -6.588278429259e-12       0.000000000000e+00       6.515345886145e-16       3.515627317676e-16      -2.802766280776e-17 
 1526       9.575737144074e-11       1.755790295052e-12      -6.523228336968e-12       0.000000000000e+00       6.497627832509e-16       3.511371924636e-16      -2.753839252173e-17 
 1527       9.581160420777e-11       1.736051388405e-12      -6.457208533960e-12       0.000000000000e+00       6.479968023735e-16       3.507208878435e-16      -2.705215647995e-17 
 1528       9.586087729777e-11       1.716591568617e-12      -6.390240269409e-12       0.000000000000e+00       6.462366162953e-16       3.503138011830e-16      -2.656925950228e-17 
 1529       9.590510374409e-11       1.697418159445e-12      -6.322344916800e-12       0.000000000000e+00       6.444821950216e-16       3.499159155089e-16      -2.609000794388e-17 
 1530       9.594419620085e-11       1.678538518098e-12      -6.253543974146e-12       0.000000000000e+00       6.427335082499e-16       3.495272135980e-16      -2.561470969767e-17 
 1531       9.597808082236e-11       1.659959142653e-12      -6.183859572369e-12       0.000000000000e+00       6.409905278825e-16       3.491474313488e-16      -2.514360386264e-17 
 1532       9.600673904775e-11       1.641682984891e-12      -6.113316005349e-12       0.000000000000e+00       6.392532355926e-16       3.487753153202e-16      -2.467664900880e-17 
 1533       9.603016621438e-11       1.623712111893e-12      -6.041938214913e-12       0.000000000000e+00       6.375216153295e-16       3.484093580983e-16      -2.421373289419e-17 
 1534       9.604835771426e-11       1.606048596346e-12      -5.969751284221e-12       0.000000000000e+00       6.357956508109e-16       3.480480442674e-16      -2.375474261435e-17 
 1535       9.606130899407e-11       1.588694516550e-12      -5.896780438000e-12       0.000000000000e+00       6.340753255226e-16       3.476898503969e-16      -2.329956460120e-17 
 1536       9.606901555537e-11       1.571651956423e-12      -5.823051042782e-12       0.000000000000e+00       6.323606227177e-16       3.473332450283e-16      -2.284808462189e-17 
 1537       9.607147295472e-11       1.554923005509e-12      -5.748588607139e-12       0.000000000000e+00       6.306515254166e-16       3.469766886618e-16      -2.240018777772e-17 
 1538       9.606867680377e-11       1.538509758984e-12      -5.673418781918e-12       0.000000000000e+00       6.289480164062e-16       3.466186337435e-16      -2.195575850294e-17 
 1539       9.606062276943e-11       1.522414317659e-12      -5.597567360478e-12       0.000000000000e+00       6.272500782397e-16       3.462575246523e-16      -2.151468056373e-17 
 1540       9.604730657401e-11       1.506638787992e-12      -5.521060278926e-12       0.000000000000e+00       6.255576932355e-16       3.458917976862e-16      -2.107683705697e-17 
 1541       9.602872399529e-11       1.491185282088e-12      -5.443923616352e-12       0.000000000000e+00       6.238708434776e-16       3.455198810501e-16      -2.064211040918e-17 
 1542       9.600487086674e-11       1.476055917708e-12      -5.366183595064e-12       0.000000000000e+00       6.221895108145e-16       3.451401948417e-16      -2.021038237538e-17 
 1543       9.597574307756e-11       1.461252818276e-12      -5.287866580827e-12       0.000000000000e+00       6.205136768588e-16       3.447511510393e-16      -1.978153403796e-17 
 1544       9.594133657288e-11       1.446778112885e-12      -5.208999083096e-12       0.000000000000e+00       6.188433229871e-16       3.443511534880e-16      -1.935544580554e-17 
 1545       9.590164735386e-11       1.432633936302e-12      -5.129607755251e-12       0.000000000000e+00       6.171784303389e-16       3.439385978867e-16      -1.893199741189e-17 
 1546       9.585667147783e-11       1.418822428973e-12      -5.049719394837e-12       0.000000000000e+00       6.155189798169e-16       3.435118717755e-16      -1.851106791476e-17 
 1547       9.580640505842e-11       1.405345737032e-12      -4.969360943795e-12       0.000000000000e+00       6.138649520857e-16       3.430693545218e-16      -1.809253569476e-17 
 1548       9.575084426569e-11       1.392206012307e-12      -4.888559488703e-12       0.000000000000e+00       6.122163275720e-16       3.426094173078e-16      -1.767627845428e-17 
 1549       9.568998532624e-11       1.379405412324e-12      -4.807342261007e-12       0.000000000000e+00       6.105730864637e-16       3.421304231170e-16      -1.726217321629e-17 
 1550       9.562382452339e-11       1.366946100313e-12      -4.725736637258e-12       0.000000000000e+00       6.089352087096e-16       3.416307267213e-16      -1.685009632328e-17 
 1551       9.555235819727e-11       1.354830245219e-12      -4.643770139351e-12       0.000000000000e+00       6.073026740190e-16       3.411086746678e-16      -1.643992343611e-17 
 1552       9.547558274497e-11       1.343060021702e-12      -4.561470434757e-12       0.000000000000e+00       6.056754618609e-16       3.405626052656e-16      -1.603152953289e-17 
 1553       9.539349462065e-11       1.331637610145e-12      -4.478865336761e-12       0.000000000000e+00       6.040535514640e-16       3.399908485728e-16      -1.562478890784e-17 
 1554       9.530609033571e-11       1.320565196664e-12      -4.395982804697e-12       0.000000000000e+00       6.024369218158e-16       3.393917263835e-16      -1.521957517017e-17 
 1555       9.521336645889e-11       1.309844973109e-12      -4.312850944183e-12       0.000000000000e+00       6.008255516624e-16       3.387635522143e-16      -1.481576124299e-17 
 1556       9.511531961639e-11       1.299479137072e-12      -4.229498007360e-12       0.000000000000e+00       5.992194195078e-16       3.381046312915e-16      -1.441321936212e-17 
 1557       9.501194649205e-11       1.289469891897e-12      -4.145952393124e-12       0.000000000000e+00       5.976185036135e-16       3.374132605378e-16      -1.401182107502e-17 
 1558       9.490324382743e-11       1.279819446677e-12      -4.062242647364e-12       0.000000000000e+00       5.960227819983e-16       3.366877285594e-16      -1.361143723965e-17 
 1559       9.478920842197e-11       1.270530016272e-12      -3.978397463198e-12       0.000000000000e+00       5.944322324373e-16       3.359263156327e-16      -1.321193802333e-17 
 1560       9.466983713312e-11       1.261603821303e-12      -3.894445681207e-12       0.000000000000e+00       5.928468324620e-16       3.351272936910e-16      -1.281319290162e-17 
 1561       9.454512687645e-11       1.253043088170e-12      -3.810416289673e-12       0.000000000000e+00       5.912665593592e-16       3.342889263120e-16      -1.241507065723e-17 
 1562       9.441507462582e-11       1.244850049048e-12      -3.726338424814e-12       0.000000000000e+00       5.896913901712e-16       3.334094687039e-16      -1.201743937883e-17 
 1563       9.427967741345e-11       1.237026941899e-12      -3.642241371018e-12       0.000000000000e+00       5.881213016947e-16       3.324871676929e-16      -1.162016645997e-17 
 1564       9.413893233013e-11       1.229576010478e-12      -3.558154561083e-12       0.000000000000e+00       5.865562704808e-16       3.315202617097e-16      -1.122311859797e-17 
 1565       9.399283652528e-11       1.222499504336e-12      -3.474107576450e-12       0.000000000000e+00       5.849962728343e-16       3.305069807767e-16      -1.082616179273e-17 
 1566       9.384138720713e-11       1.215799678829e-12      -3.390130147437e-12       0.000000000000e+00       5.834412848130e-16       3.294455464944e-16      -1.042916134569e-17 
 1567       9.368458164281e-11       1.209478795124e-12      -3.306252153480e-12       0.000000000000e+00       5.818912822278e-16       3.283341720289e-16      -1.003198185861e-17 
 1568       9.352241715854e-11       1.203539120201e-12      -3.222503623363e-12       0.000000000000e+00       5.803462406418e-16       3.271710620983e-16      -9.634487232532e-18 
 1569       9.335489113967e-11       1.197982926868e-12      -3.138914735460e-12       0.000000000000e+00       5.788061353698e-16       3.259544129596e-16      -9.236540666611e-18 
 1570       9.318200103093e-11       1.192812493757e-12      -3.055515817966e-12       0.000000000000e+00       5.772709414782e-16       3.246824123960e-16      -8.838004656988e-18 
 1571       9.300375406504e-11       1.188029297633e-12      -2.972335466672e-12       0.000000000000e+00       5.757406358208e-16       3.233538602423e-16      -8.438776034474e-18 
 1572       9.282019654779e-11       1.183631582058e-12      -2.889394878652e-12       0.000000000000e+00       5.742152031701e-16       3.219700363087e-16      -8.038891436644e-18 
 1573       9.263138484597e-11       1.179616766098e-12      -2.806713466283e-12       0.000000000000e+00       5.726946301426e-16       3.205328498243e-16      -7.638422815609e-18 
 1574       9.243737568411e-11       1.175982249939e-12      -2.724310735064e-12       0.000000000000e+00       5.711789031663e-16       3.190442204939e-16      -7.237442488924e-18 
 1575       9.223822614510e-11       1.172725414853e-12      -2.642206283762e-12       0.000000000000e+00       5.696680084809e-16       3.175060785144e-16      -6.836023140168e-18 
 1576       9.203399367076e-11       1.169843623166e-12      -2.560419804551e-12       0.000000000000e+00       5.681619321371e-16       3.159203645925e-16      -6.434237819521e-18 
 1577       9.182473606250e-11       1.167334218227e-12      -2.478971083161e-12       0.000000000000e+00       5.666606599961e-16       3.142890299615e-16      -6.032159944342e-18 
 1578       9.161051148189e-11       1.165194524371e-12      -2.397879999023e-12       0.000000000000e+00       5.651641777296e-16       3.126140363982e-16      -5.629863299747e-18 
 1579       9.139137845123e-11       1.163421846887e-12      -2.317166525408e-12       0.000000000000e+00       5.636724708192e-16       3.108973562398e-16      -5.227422039182e-18 
 1580       9.116739585425e-11       1.162013471987e-12      -2.236850729577e-12       0.000000000000e+00       5.621855245560e-16       3.091409724016e-16      -4.824910685008e-18 
 1581       9.093862293661e-11       1.160966666771e-12      -2.156952772923e-12       0.000000000000e+00       5.607033240403e-16       3.073468783933e-16      -4.422404129073e-18 
 1582       9.070511930655e-11       1.160278679195e-12      -2.077492911116e-12       0.000000000000e+00       5.592258541812e-16       3.055170783364e-16      -4.019977633289e-18 
 1583       9.046694493553e-11       1.159946738037e-12      -1.998491494245e-12       0.000000000000e+00       5.577530996962e-16       3.036535869811e-16      -3.617706830216e-18 
 1584       9.022416015876e-11       1.159968052864e-12      -1.919968966966e-12       0.000000000000e+00       5.562850451108e-16       3.017584297234e-16      -3.215667723632e-18 
 1585       8.997682567586e-11       1.160339814000e-12      -1.841945868644e-12       0.000000000000e+00       5.548216747583e-16       2.998336426223e-16      -2.813936689113e-18 
 1586       8.972500255143e-11       1.161059192491e-12      -1.764442833497e-12       0.000000000000e+00       5.533629727790e-16       2.978812724164e-16      -2.412590474612e-18 
 1587       8.946875221568e-11       1.162123340075e-12      -1.687480590745e-12       0.000000000000e+00       5.519089231206e-16       2.959033765412e-16      -2.011706201037e-18 
 1588       8.920813646501e-11       1.163529389145e-12      -1.611079964746e-12       0.000000000000e+00       5.504595095367e-16       2.939020231464e-16      -1.611361362826e-18 
 1589       8.894321746265e-11       1.165274452719e-12      -1.535261875148e-12       0.000000000000e+00       5.490147155877e-16       2.918792911123e-16      -1.211633828523e-18 
 1590       8.867405773921e-11       1.167355624405e-12      -1.460047337030e-12       0.000000000000e+00       5.475745246392e-16       2.898372700673e-16      -8.126018413618e-19 
 1591       8.840072019335e-11       1.169769978371e-12      -1.385457461046e-12       0.000000000000e+00       5.461389198626e-16       2.877780604050e-16      -4.143440198378e-19 
 1592       8.812326809230e-11       1.172514569308e-12      -1.311513453572e-12       0.000000000000e+00       5.447078842341e-16       2.857037733007e-16      -1.693935828783e-20 
 1593       8.784176507255e-11       1.175586432398e-12      -1.238236616847e-12       0.000000000000e+00       5.432814005348e-16       2.836165307290e-16       3.795327725329e-19 
 1594       8.755627514041e-11       1.178982583283e-12      -1.165648349119e-12       0.000000000000e+00       5.418594513496e-16       2.815184654807e-16       7.749926248732e-19 
 1595       8.726686267261e-11       1.182700018029e-12      -1.093770144791e-12       0.000000000000e+00       5.404420190679e-16       2.794117211794e-16       1.169360073408e-18 
 1596       8.697359241692e-11       1.186735713097e-12      -1.022623594561e-12       0.000000000000e+00       5.390290858821e-16       2.772984522992e-16       1.562554614662e-18 
 1597       8.667652949274e-11       1.191086625306e-12      -9.522303855703e-13       0.000000000000e+00       5.376206337879e-16       2.751808241813e-16       1.954495366431e-18 
 1598       8.637573939172e-11       1.195749691799e-12      -8.826123015481e-13       0.000000000000e+00       5.362166445839e-16       2.730610130510e-16       2.345101067203e-18 
 1599       8.607128797834e-11       1.200721830016e-12      -8.137912229525e-13       0.000000000000e+00       5.348170998710e-16       2.709412060351e-16       2.734290075587e-18 
 1600       8.576324149056e-11       1.205999937654e-12      -7.457891271175e-13       0.000000000000e+00       5.334219810519e-16       2.688236011785e-16       3.121980369726e-18 
 1601       8.545166654035e-11       1.211580892640e-12      -6.786280883964e-13       0.000000000000e+00       5.320312693312e-16       2.667104074616e-16       3.508089546728e-18 
 1602       8.513663011439e-11       1.217461553093e-12      -6.123302783067e-13       0.000000000000e+00       5.306449457147e-16       2.646038448171e-16       3.892534822083e-18 
 1603       8.481819957457e-11       1.223638757293e-12      -5.469179656739e-13       0.000000000000e+00       5.292629910089e-16       2.625061441469e-16       4.275233029089e-18 
 1604       8.449644265867e-11       1.230109323647e-12      -4.824135167762e-13       0.000000000000e+00       5.278853858210e-16       2.604195473397e-16       4.656100618271e-18 
 1605       8.417142748093e-11       1.236870050660e-12      -4.188393954888e-13       0.000000000000e+00       5.265121105582e-16       2.583463072874e-16       5.035053656808e-18 
 1606       8.384322253268e-11       1.243917716896e-12      -3.562181634284e-13       0.000000000000e+00       5.251431454274e-16       2.562886879025e-16       5.412007827952e-18 
 1607       8.351189668291e-11       1.251249080948e-12      -2.945724800974e-13       0.000000000000e+00       5.237784704350e-16       2.542489641350e-16       5.786878430451e-18 
 1608       8.317751917889e-11       1.258860881404e-12      -2.339251030280e-13       0.000000000000e+00       5.224180653862e-16       2.522294219893e-16       6.159580377972e-18 
 1609       8.284015964678e-11       1.266749836817e-12      -1.742988879274e-13       0.000000000000e+00       5.210619098851e-16       2.502323585418e-16       6.530028198524e-18 
 1610       8.249988809223e-11       1.274912645666e-12      -1.157167888213e-13       0.000000000000e+00       5.197099833338e-16       2.482600819570e-16       6.898136033880e-18 
 1611       8.215677650798e-11       1.283345656439e-12      -5.819886098053e-14       0.000000000000e+00       5.183622665729e-16       2.463144305469e-16       7.263821371388e-18 
 1612       8.181090371151e-11       1.292043874657e-12      -1.753239644023e-15       0.000000000000e+00       5.170187468200e-16       2.443953251347e-16       7.627016277623e-18 
 1613       8.146235055250e-11       1.301001946764e-12       5.361492033858e-14       0.000000000000e+00       5.156794127752e-16       2.425022035785e-16       7.987656265597e-18 
 1614       8.111119831055e-11       1.310214489149e-12       1.079004547178e-13       0.000000000000e+00       5.143442529844e-16       2.406345005321e-16       8.345676571225e-18 
 1615       8.075752869581e-11       1.319676088103e-12       1.610981898383e-13       0.000000000000e+00       5.130132558389e-16       2.387916474395e-16       8.701012152920e-18 
 1616       8.040142384968e-11       1.329381299764e-12       2.132029426333e-13       0.000000000000e+00       5.116864095750e-16       2.369730725293e-16       9.053597691187e-18 
 1617       8.004296634549e-11       1.339324650073e-12       2.642095206187e-13       0.000000000000e+00       5.103637022740e-16       2.351782008105e-16       9.403367588219e-18 
 1618       7.968223918915e-11       1.349500634725e-12       3.141127218867e-13       0.000000000000e+00       5.090451218616e-16       2.334064540662e-16       9.750255967489e-18 
 1619       7.931932581988e-11       1.359903719119e-12       3.629073351007e-13       0.000000000000e+00       5.077306561077e-16       2.316572508494e-16       1.009419667335e-17 
 1620       7.895431011084e-11       1.370528338310e-12       4.105881394887e-13       0.000000000000e+00       5.064202926261e-16       2.299300064770e-16       1.043512327063e-17 
 1621       7.858727636981e-11       1.381368896963e-12       4.571499048380e-13       0.000000000000e+00       5.051140188742e-16       2.282241330251e-16       1.077296904422e-17 
 1622       7.821830933993e-11       1.392419769303e-12       5.025873914891e-13       0.000000000000e+00       5.038118221527e-16       2.265390393237e-16       1.110766699867e-17 
 1623       7.784749420029e-11       1.403675299066e-12       5.468953503295e-13       0.000000000000e+00       5.025136896053e-16       2.248741309513e-16       1.143914985779e-17 
 1624       7.747491656667e-11       1.415129799451e-12       5.900685227886e-13       0.000000000000e+00       5.012196082186e-16       2.232288102300e-16       1.176735006426e-17 
 1625       7.710066249220e-11       1.426777553075e-12       6.321016408310e-13       0.000000000000e+00       4.999295648212e-16       2.216024762203e-16       1.209219977917e-17 
 1626       7.672481846801e-11       1.438612811918e-12       6.729894269513e-13       0.000000000000e+00       4.986435460841e-16       2.199945247156e-16       1.241363088169e-17 
 1627       7.634747142398e-11       1.450629797281e-12       7.127265941676e-13       0.000000000000e+00       4.973615385200e-16       2.184043482372e-16       1.273157496860e-17 
 1628       7.596870872934e-11       1.462822699734e-12       7.513078460163e-13       0.000000000000e+00       4.960835284831e-16       2.168313360293e-16       1.304596335394e-17 
 1629       7.558861819339e-11       1.475185679070e-12       7.887278765457e-13       0.000000000000e+00       4.948095021687e-16       2.152748740534e-16       1.335672706854e-17 
 1630       7.520728806618e-11       1.487712864255e-12       8.249813703103e-13       0.000000000000e+00       4.935394456132e-16       2.137343449834e-16       1.366379685968e-17 
 1631       7.482480703915e-11       1.500398353380e-12       8.600630023651e-13       0.000000000000e+00       4.922733446934e-16       2.122091282004e-16       1.396710319064e-17 
 1632       7.444126424587e-11       1.513236213613e-12       8.939674382594e-13       0.000000000000e+00       4.910111851264e-16       2.106985997873e-16       1.426657624035e-17 
 1633       7.405674926265e-11       1.526220481151e-12       9.266893340312e-13       0.000000000000e+00       4.897529524693e-16       2.092021325240e-16       1.456214590289e-17 
 1634       7.367135210929e-11       1.539345161171e-12       9.582233362013e-13       0.000000000000e+00       4.884986321191e-16       2.077190958816e-16       1.485374178717e-17 
 1635       7.328516324970e-11       1.552604227782e-12       9.885640817671e-13       0.000000000000e+00       4.872482093118e-16       2.062488560179e-16       1.514129321652e-17 
 1636       7.289827359258e-11       1.565991623976e-12       1.017706198197e-12       0.000000000000e+00       4.860016691227e-16       2.047907757717e-16       1.542472922822e-17 
 1637       7.251077449214e-11       1.579501261582e-12       1.045644303425e-12       0.000000000000e+00       4.847589964660e-16       2.033442146577e-16       1.570397857317e-17 
 1638       7.212275774877e-11       1.593127021215e-12       1.072373005845e-12       0.000000000000e+00       4.835201760941e-16       2.019085288616e-16       1.597896971543e-17 
 1639       7.173431560966e-11       1.606862752228e-12       1.097886904301e-12       0.000000000000e+00       4.822851925977e-16       2.004830712345e-16       1.624963083184e-17 
 1640       7.134554076955e-11       1.620702272665e-12       1.122180588088e-12       0.000000000000e+00       4.810540304053e-16       1.990671912880e-16       1.651588981162e-17 
 1641       7.095652637138e-11       1.634639369213e-12       1.145248636942e-12       0.000000000000e+00       4.798266737833e-16       1.976602351889e-16       1.677767425596e-17 
 1642       7.056736600695e-11       1.648667797151e-12       1.167085621034e-12       0.000000000000e+00       4.786031068349e-16       1.962615457541e-16       1.703491147760e-17 
 1643       7.017815371764e-11       1.662781280305e-12       1.187686100964e-12       0.000000000000e+00       4.773833135006e-16       1.948704624452e-16       1.728752850045e-17 
 1644       6.978898399504e-11       1.676973510997e-12       1.207044627758e-12       0.000000000000e+00       4.761672775574e-16       1.934863213634e-16       1.753545205915e-17 
