# dimensionless total [l(l+1)/2pi] C_l's
# for l=2 to 3000, i.e. number of multipoles equal to 2999
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
  571       3.673288547562e-10       9.565221253932e-13      -3.330122356332e-12       0.000000000000e+00       3.136779169728e-14       8.203065474373e-16       1.799721423861e-16 
  572       3.673321534156e-10       9.596278943287e-13      -3.138894616180e-12       0.000000000000e+00       3.116371130266e-14       8.196608608969e-16       1.709401622115e-16 
  573       3.673048254291e-10       9.634375793039e-13      -2.947966632076e-12       0.000000000000e+00       3.096118272111e-14       8.198436398699e-16       1.619629905071e-16 
  574       3.672470587406e-10       9.679496119744e-13      -2.757404539121e-12       0.000000000000e+00       3.076020128494e-14       8.208400881158e-16       1.530408664336e-16 
  575       3.671590468573e-10       9.731623256063e-13      -2.567275260053e-12       0.000000000000e+00       3.056076195238e-14       8.226351112494e-16       1.441740216762e-16 
  576       3.670409888772e-10       9.790739545376e-13      -2.377646508396e-12       0.000000000000e+00       3.036285930537e-14       8.252133153093e-16       1.353626803926e-16 
  577       3.668930895174e-10       9.856826336395e-13      -2.188586791620e-12       0.000000000000e+00       3.016648754741e-14       8.285590053279e-16       1.266070591614e-16 
  578       3.667155591417e-10       9.929863977772e-13      -2.000165414295e-12       0.000000000000e+00       2.997164050130e-14       8.326561839001e-16       1.179073669302e-16 
  579       3.665086137892e-10       1.000983181272e-12      -1.812452481242e-12       0.000000000000e+00       2.977831160702e-14       8.374885497523e-16       1.092638049639e-16 
  580       3.662724752016e-10       1.009670817361e-12      -1.625518900696e-12       0.000000000000e+00       2.958649391951e-14       8.430394963123e-16       1.006765667931e-16 
  581       3.660073708518e-10       1.019047037659e-12      -1.439436387454e-12       0.000000000000e+00       2.939618010647e-14       8.492921102778e-16       9.214583816213e-17 
  582       3.657135339713e-10       1.029109471623e-12      -1.254277466034e-12       0.000000000000e+00       2.920736244619e-14       8.562291701860e-16       8.367179697758e-17 
  583       3.653912035785e-10       1.039855646006e-12      -1.070115473828e-12       0.000000000000e+00       2.902003282534e-14       8.638331449824e-16       7.525461325633e-17 
  584       3.650406245067e-10       1.051282984326e-12      -8.870245642585e-13       0.000000000000e+00       2.883418273679e-14       8.720861925906e-16       6.689444907392e-17 
  585       3.646620474321e-10       1.063388806321e-12      -7.050797099330e-13       0.000000000000e+00       2.864980327742e-14       8.809701584810e-16       5.859145851276e-17 
  586       3.642557289015e-10       1.076170327416e-12      -5.243567057997e-13       0.000000000000e+00       2.846688514593e-14       8.904665742398e-16       5.034578761043e-17 
  587       3.638219313605e-10       1.089624658179e-12      -3.449321723017e-13       0.000000000000e+00       2.828541864066e-14       9.005566561391e-16       4.215757430793e-17 
  588       3.633609231814e-10       1.103748803785e-12      -1.668835585327e-13       0.000000000000e+00       2.810539365736e-14       9.112213037050e-16       3.402694839791e-17 
  589       3.628729786915e-10       1.118539663477e-12       9.710854607930e-15       0.000000000000e+00       2.792679968705e-14       9.224410982876e-16       2.595403147295e-17 
  590       3.623583782004e-10       1.133994030027e-12       1.847719512601e-13       0.000000000000e+00       2.774962581380e-14       9.341963016296e-16       1.793893687383e-17 
  591       3.618174080287e-10       1.150108589196e-12       3.582197774481e-13       0.000000000000e+00       2.757386071253e-14       9.464668544362e-16       9.981769637771e-18 
  592       3.612503605355e-10       1.166879919198e-12       5.299735379251e-13       0.000000000000e+00       2.739949264687e-14       9.592323749435e-16       2.082626446702e-18 
  593       3.606575341465e-10       1.184304490158e-12       6.999515930183e-13       0.000000000000e+00       2.722650946690e-14       9.724721574881e-16      -5.758404424487e-18 
  594       3.600392333822e-10       1.202378663576e-12       8.680714554738e-13       0.000000000000e+00       2.705489860702e-14       9.861651710765e-16      -1.354124315968e-17 
  595       3.593957688855e-10       1.221098691786e-12       1.034249787301e-12       0.000000000000e+00       2.688464708371e-14       1.000290057954e-15      -2.126581845328e-17 
  596       3.587274574499e-10       1.240460717419e-12       1.198402396619e-12       0.000000000000e+00       2.671574149340e-14       1.014825132173e-15      -2.893206756194e-17 
  597       3.580346220475e-10       1.260460772861e-12       1.360444234500e-12       0.000000000000e+00       2.654816801021e-14       1.029748378165e-15      -3.653993635632e-17 
  598       3.573175918570e-10       1.281094779721e-12       1.520289391813e-12       0.000000000000e+00       2.638191238380e-14       1.045037449306e-15      -4.408937937282e-17 
  599       3.565767022915e-10       1.302358548284e-12       1.677851096073e-12       0.000000000000e+00       2.621695993718e-14       1.060669666489e-15      -5.158035986533e-17 
  600       3.558122950266e-10       1.324247776977e-12       1.833041708281e-12       0.000000000000e+00       2.605329556451e-14       1.076622016691e-15      -5.901284985694e-17 
  601       3.550247180284e-10       1.346758051831e-12       1.985772719772e-12       0.000000000000e+00       2.589090372892e-14       1.092871151543e-15      -6.638683019171e-17 
  602       3.542143255813e-10       1.369884845937e-12       2.135954749060e-12       0.000000000000e+00       2.572976846030e-14       1.109393385899e-15      -7.370229058642e-17 
  603       3.533814783164e-10       1.393623518915e-12       2.283497538679e-12       0.000000000000e+00       2.556987335312e-14       1.126164696407e-15      -8.095922968229e-17 
  604       3.525265432390e-10       1.417969316367e-12       2.428309952033e-12       0.000000000000e+00       2.541120156424e-14       1.143160720075e-15      -8.815765509670e-17 
  605       3.516498937568e-10       1.442917369344e-12       2.570299970239e-12       0.000000000000e+00       2.525373581073e-14       1.160356752841e-15      -9.529758347500e-17 
  606       3.507519097078e-10       1.468462693805e-12       2.709374688970e-12       0.000000000000e+00       2.509745836766e-14       1.177727748145e-15      -1.023790405422e-16 
  607       3.498329773886e-10       1.494600190079e-12       2.845440315303e-12       0.000000000000e+00       2.494235106594e-14       1.195248315495e-15      -1.094020611546e-16 
  608       3.488934895817e-10       1.521324642326e-12       2.978402164559e-12       0.000000000000e+00       2.478839529007e-14       1.212892719037e-15      -1.163666893519e-16 
  609       3.479338455842e-10       1.548630717996e-12       3.108164657156e-12       0.000000000000e+00       2.463557197602e-14       1.230634876126e-15      -1.232729784085e-16 
  610       3.469544512355e-10       1.576512967294e-12       3.234631315445e-12       0.000000000000e+00       2.448386160900e-14       1.248448355891e-15      -1.301209908854e-16 
  611       3.459557180763e-10       1.604965251000e-12       3.357716582380e-12       0.000000000000e+00       2.433324709757e-14       1.266311250357e-15      -1.369107600582e-16 
  612       3.449380607478e-10       1.633979010044e-12       3.477381593393e-12       0.000000000000e+00       2.418372247567e-14       1.284220918247e-15      -1.436421730849e-16 
  613       3.439018995861e-10       1.663544953605e-12       3.593599251239e-12       0.000000000000e+00       2.403528440373e-14       1.302179589907e-15      -1.503150851547e-16 
  614       3.428476615127e-10       1.693653626297e-12       3.706342482019e-12       0.000000000000e+00       2.388792930994e-14       1.320189526711e-15      -1.569293578986e-16 
  615       3.417757800625e-10       1.724295407443e-12       3.815584235821e-12       0.000000000000e+00       2.374165338898e-14       1.338253021194e-15      -1.634848594288e-16 
  616       3.406866954112e-10       1.755460510357e-12       3.921297487358e-12       0.000000000000e+00       2.359645260069e-14       1.356372397188e-15      -1.699814643783e-16 
  617       3.395808544033e-10       1.787138981619e-12       4.023455236605e-12       0.000000000000e+00       2.345232266889e-14       1.374550009948e-15      -1.764190539400e-16 
  618       3.384587105794e-10       1.819320700352e-12       4.122030509437e-12       0.000000000000e+00       2.330925908004e-14       1.392788246294e-15      -1.827975159062e-16 
  619       3.373207242044e-10       1.851995377504e-12       4.216996358272e-12       0.000000000000e+00       2.316725708202e-14       1.411089524735e-15      -1.891167447077e-16 
  620       3.361673622948e-10       1.885152555120e-12       4.308325862706e-12       0.000000000000e+00       2.302631168285e-14       1.429456295607e-15      -1.953766414537e-16 
  621       3.349990986466e-10       1.918781605626e-12       4.395992130154e-12       0.000000000000e+00       2.288641764939e-14       1.447891041205e-15      -2.015771139705e-16 
  622       3.338164138629e-10       1.952871731102e-12       4.479968296483e-12       0.000000000000e+00       2.274756950612e-14       1.466396275916e-15      -2.077180768410e-16 
  623       3.326197953818e-10       1.987411962559e-12       4.560227526661e-12       0.000000000000e+00       2.260976153387e-14       1.484974546350e-15      -2.137994514446e-16 
  624       3.314097375036e-10       2.022391159224e-12       4.636743015386e-12       0.000000000000e+00       2.247298776849e-14       1.503628431476e-15      -2.198211659956e-16 
  625       3.301867414193e-10       2.057798007808e-12       4.709487987729e-12       0.000000000000e+00       2.233724199968e-14       1.522360542750e-15      -2.257831555835e-16 
  626       3.289513152375e-10       2.093621021793e-12       4.778435699772e-12       0.000000000000e+00       2.220251776963e-14       1.541173524255e-15      -2.316853622116e-16 
  627       3.277039740125e-10       2.129848540701e-12       4.843559439248e-12       0.000000000000e+00       2.206880837182e-14       1.560070052827e-15      -2.375277348368e-16 
  628       3.264452397721e-10       2.166468729380e-12       4.904832526176e-12       0.000000000000e+00       2.193610684971e-14       1.579052838191e-15      -2.433102294089e-16 
  629       3.251756415449e-10       2.203469577276e-12       4.962228313506e-12       0.000000000000e+00       2.180440599549e-14       1.598124623095e-15      -2.490328089095e-16 
  630       3.238957153885e-10       2.240838897713e-12       5.015720187749e-12       0.000000000000e+00       2.167369834882e-14       1.617288183440e-15      -2.546954433920e-16 
  631       3.226060044169e-10       2.278564327169e-12       5.065281569623e-12       0.000000000000e+00       2.154397619556e-14       1.636546328414e-15      -2.602981100205e-16 
  632       3.213070588280e-10       2.316633324559e-12       5.110885914691e-12       0.000000000000e+00       2.141523156647e-14       1.655901900626e-15      -2.658407931094e-16 
  633       3.199994359317e-10       2.355033170506e-12       5.152506713994e-12       0.000000000000e+00       2.128745623599e-14       1.675357776238e-15      -2.713234841625e-16 
  634       3.186837001776e-10       2.393750966622e-12       5.190117494695e-12       0.000000000000e+00       2.116064172096e-14       1.694916865098e-15      -2.767461819124e-16 
  635       3.173604231823e-10       2.432773634786e-12       5.223691820717e-12       0.000000000000e+00       2.103477927932e-14       1.714582110871e-15      -2.821088923602e-16 
  636       3.160301837575e-10       2.472087916422e-12       5.253203293381e-12       0.000000000000e+00       2.090985990887e-14       1.734356491175e-15      -2.874116288143e-16 
  637       3.146935679374e-10       2.511680371775e-12       5.278625552042e-12       0.000000000000e+00       2.078587434603e-14       1.754243017713e-15      -2.926544119302e-16 
  638       3.133511690066e-10       2.551537379191e-12       5.299932274733e-12       0.000000000000e+00       2.066281306452e-14       1.774244736404e-15      -2.978372697495e-16 
  639       3.120035875279e-10       2.591645134392e-12       5.317097178800e-12       0.000000000000e+00       2.054066627409e-14       1.794364727517e-15      -3.029602377394e-16 
  640       3.106514313696e-10       2.631989649757e-12       5.330094021540e-12       0.000000000000e+00       2.041942391933e-14       1.814606105805e-15      -3.080233588323e-16 
  641       3.092953157336e-10       2.672556753597e-12       5.338896600844e-12       0.000000000000e+00       2.029907567832e-14       1.834972020636e-15      -3.130266834646e-16 
  642       3.079358631828e-10       2.713332089435e-12       5.343478755830e-12       0.000000000000e+00       2.017961096138e-14       1.855465656127e-15      -3.179702696165e-16 
  643       3.065737036691e-10       2.754301115281e-12       5.343814367486e-12       0.000000000000e+00       2.006101890985e-14       1.876090231277e-15      -3.228541828511e-16 
  644       3.052094745608e-10       2.795449102913e-12       5.339877359309e-12       0.000000000000e+00       1.994328839476e-14       1.896849000099e-15      -3.276784963539e-16 
  645       3.038438206705e-10       2.836761137154e-12       5.331641697938e-12       0.000000000000e+00       1.982640801560e-14       1.917745251753e-15      -3.324432909721e-16 
  646       3.024773942828e-10       2.878222115146e-12       5.319081393799e-12       0.000000000000e+00       1.971036609905e-14       1.938782310679e-15      -3.371486552539e-16 
  647       3.011108551819e-10       2.919816745634e-12       5.302170501742e-12       0.000000000000e+00       1.959515069770e-14       1.959963536731e-15      -3.417946854877e-16 
  648       2.997448706793e-10       2.961529548238e-12       5.280883121677e-12       0.000000000000e+00       1.948074958878e-14       1.981292325309e-15      -3.463814857420e-16 
  649       2.983801156416e-10       3.003344852735e-12       5.255193399215e-12       0.000000000000e+00       1.936715027291e-14       2.002772107489e-15      -3.509091679040e-16 
  650       2.970172725180e-10       3.045246798334e-12       5.225075526308e-12       0.000000000000e+00       1.925433997283e-14       2.024406350162e-15      -3.553778517195e-16 
  651       2.956569778233e-10       3.087220099194e-12       5.190512550565e-12       0.000000000000e+00       1.914230745908e-14       2.046196470418e-15      -3.597876091860e-16 
  652       2.942996602145e-10       3.129252361252e-12       5.151523018431e-12       0.000000000000e+00       1.903104857453e-14       2.068135527180e-15      -3.641382962872e-16 
  653       2.929456988437e-10       3.171331815832e-12       5.108134929774e-12       0.000000000000e+00       1.892056083106e-14       2.090214388603e-15      -3.684297175689e-16 
  654       2.915954765872e-10       3.213446557607e-12       5.060376986329e-12       0.000000000000e+00       1.881084159302e-14       2.112423804570e-15      -3.726616814680e-16 
  655       2.902493800583e-10       3.255584544087e-12       5.008278594828e-12       0.000000000000e+00       1.870188807646e-14       2.134754406238e-15      -3.768340003358e-16 
  656       2.889077996196e-10       3.297733595114e-12       4.951869870131e-12       0.000000000000e+00       1.859369734843e-14       2.157196705579e-15      -3.809464904617e-16 
  657       2.875711293960e-10       3.339881392359e-12       4.891181638353e-12       0.000000000000e+00       1.848626632618e-14       2.179741094925e-15      -3.849989720966e-16 
  658       2.862397672866e-10       3.382015478813e-12       4.826245439993e-12       0.000000000000e+00       1.837959177646e-14       2.202377846510e-15      -3.889912694769e-16 
  659       2.849141149779e-10       3.424123258286e-12       4.757093533065e-12       0.000000000000e+00       1.827367031471e-14       2.225097112015e-15      -3.929232108479e-16 
  660       2.835945779560e-10       3.466191994897e-12       4.683758896225e-12       0.000000000000e+00       1.816849840435e-14       2.247888922109e-15      -3.967946284874e-16 
  661       2.822815655194e-10       3.508208812570e-12       4.606275231901e-12       0.000000000000e+00       1.806407235602e-14       2.270743185993e-15      -4.006053587292e-16 
  662       2.809754907912e-10       3.550160694529e-12       4.524676969421e-12       0.000000000000e+00       1.796038832684e-14       2.293649690944e-15      -4.043552419872e-16 
  663       2.796767707320e-10       3.592034482792e-12       4.438999268144e-12       0.000000000000e+00       1.785744231961e-14       2.316598101857e-15      -4.080441227784e-16 
  664       2.783858261524e-10       3.633816877664e-12       4.349278020589e-12       0.000000000000e+00       1.775523018213e-14       2.339577960789e-15      -4.116718497467e-16 
  665       2.771030817254e-10       3.675494437234e-12       4.255549855560e-12       0.000000000000e+00       1.765374760641e-14       2.362578686501e-15      -4.152382756869e-16 
  666       2.758289659991e-10       3.717053576869e-12       4.157852141280e-12       0.000000000000e+00       1.755299012791e-14       2.385589574002e-15      -4.187432575679e-16 
  667       2.745639114093e-10       3.758480568704e-12       4.056222988518e-12       0.000000000000e+00       1.745295312481e-14       2.408599794095e-15      -4.221866565562e-16 
  668       2.733083542918e-10       3.799761541143e-12       3.950701253717e-12       0.000000000000e+00       1.735363181725e-14       2.431598392913e-15      -4.255683380401e-16 
  669       2.720627348955e-10       3.840882478350e-12       3.841326542126e-12       0.000000000000e+00       1.725502126658e-14       2.454574291470e-15      -4.288881716527e-16 
  670       2.708274973943e-10       3.881829219742e-12       3.728139210926e-12       0.000000000000e+00       1.715711637463e-14       2.477516285200e-15      -4.321460312960e-16 
  671       2.696030899000e-10       3.922587459487e-12       3.611180372360e-12       0.000000000000e+00       1.705991188291e-14       2.500413043499e-15      -4.353417951639e-16 
  672       2.683899644750e-10       3.963142745994e-12       3.490491896862e-12       0.000000000000e+00       1.696340237191e-14       2.523253109272e-15      -4.384753457667e-16 
  673       2.671885771447e-10       4.003480481413e-12       3.366116416189e-12       0.000000000000e+00       1.686758226032e-14       2.546024898475e-15      -4.415465699538e-16 
  674       2.659993879098e-10       4.043585921123e-12       3.238097326544e-12       0.000000000000e+00       1.677244580427e-14       2.568716699656e-15      -4.445553589378e-16 
  675       2.648228607595e-10       4.083444173233e-12       3.106478791709e-12       0.000000000000e+00       1.667798709663e-14       2.591316673500e-15      -4.475016083183e-16 
  676       2.636594636834e-10       4.123040198069e-12       2.971305746177e-12       0.000000000000e+00       1.658420006621e-14       2.613812852371e-15      -4.503852181050e-16 
  677       2.625096686844e-10       4.162358807677e-12       2.832623898272e-12       0.000000000000e+00       1.649107847701e-14       2.636193139859e-15      -4.532060927416e-16 
  678       2.613739517913e-10       4.201384665309e-12       2.690479733287e-12       0.000000000000e+00       1.639861592750e-14       2.658445310316e-15      -4.559641411294e-16 
  679       2.602527930712e-10       4.240102284923e-12       2.544920516611e-12       0.000000000000e+00       1.630680584985e-14       2.680557008407e-15      -4.586592766510e-16 
  680       2.591466766422e-10       4.278496030676e-12       2.395994296852e-12       0.000000000000e+00       1.621564150919e-14       2.702515748649e-15      -4.612914171937e-16 
  681       2.580560906858e-10       4.316550116417e-12       2.243749908974e-12       0.000000000000e+00       1.612511600282e-14       2.724308914952e-15      -4.638604851731e-16 
  682       2.569815274596e-10       4.354248605183e-12       2.088236977422e-12       0.000000000000e+00       1.603522225952e-14       2.745923760168e-15      -4.663664075572e-16 
  683       2.559234833098e-10       4.391575408693e-12       1.929505919253e-12       0.000000000000e+00       1.594595303877e-14       2.767347405630e-15      -4.688091158893e-16 
  684       2.548824586839e-10       4.428514286841e-12       1.767607947261e-12       0.000000000000e+00       1.585730092997e-14       2.788566840696e-15      -4.711885463122e-16 
  685       2.538589581429e-10       4.465048847194e-12       1.602595073111e-12       0.000000000000e+00       1.576925835175e-14       2.809568922294e-15      -4.735046395913e-16 
  686       2.528534903744e-10       4.501162544482e-12       1.434520110465e-12       0.000000000000e+00       1.568181755117e-14       2.830340374461e-15      -4.757573411389e-16 
  687       2.518665682046e-10       4.536838680094e-12       1.263436678113e-12       0.000000000000e+00       1.559497060298e-14       2.850867787892e-15      -4.779466010369e-16 
  688       2.508987086112e-10       4.572060401576e-12       1.089399203100e-12       0.000000000000e+00       1.550870940889e-14       2.871137619477e-15      -4.800723740615e-16 
  689       2.499504327360e-10       4.606810702117e-12       9.124629238553e-13       0.000000000000e+00       1.542302569679e-14       2.891136191850e-15      -4.821346197057e-16 
  690       2.490222658973e-10       4.641072420055e-12       7.326838933245e-13       0.000000000000e+00       1.533791102002e-14       2.910849692928e-15      -4.841333022038e-16 
  691       2.481146682919e-10       4.674829989219e-12       5.501202142419e-13       0.000000000000e+00       1.525335791699e-14       2.930267429011e-15      -4.860684132175e-16 
  692       2.472278254717e-10       4.708074731555e-12       3.648357672332e-13       0.000000000000e+00       1.516936341845e-14       2.949391660331e-15      -4.879400403735e-16 
  693       2.463618534710e-10       4.740799675177e-12       1.768965675698e-13       0.000000000000e+00       1.508592561271e-14       2.968227972129e-15      -4.897483002189e-16 
  694       2.455168677121e-10       4.772997813560e-12      -1.363045642333e-14       0.000000000000e+00       1.500304249157e-14       2.986782040253e-15      -4.914933157186e-16 
  695       2.446929830000e-10       4.804662105469e-12      -2.066774599292e-13       0.000000000000e+00       1.492071194978e-14       3.005059631519e-15      -4.931752162842e-16 
  696       2.438903135182e-10       4.835785474894e-12      -4.021756782006e-13       0.000000000000e+00       1.483893178467e-14       3.023066604068e-15      -4.947941378038e-16 
  697       2.431089728233e-10       4.866360810986e-12      -6.000554231220e-13       0.000000000000e+00       1.475769969560e-14       3.040808907728e-15      -4.963502226708e-16 
  698       2.423490738405e-10       4.896380967988e-12      -8.002460797709e-13       0.000000000000e+00       1.467701328357e-14       3.058292584372e-15      -4.978436198135e-16 
  699       2.416107288585e-10       4.925838765172e-12      -1.002676102980e-12       0.000000000000e+00       1.459687005072e-14       3.075523768280e-15      -4.992744847246e-16 
  700       2.408940495251e-10       4.954726986767e-12      -1.207273013899e-12       0.000000000000e+00       1.451726739991e-14       3.092508686494e-15      -5.006429794899e-16 
  701       2.401991468419e-10       4.983038381900e-12      -1.413963396555e-12       0.000000000000e+00       1.443820263420e-14       3.109253659184e-15      -5.019492728182e-16 
  702       2.395261311597e-10       5.010765664526e-12      -1.622672894416e-12       0.000000000000e+00       1.435967295645e-14       3.125765100003e-15      -5.031935400703e-16 
  703       2.388751121737e-10       5.037901513359e-12      -1.833326206954e-12       0.000000000000e+00       1.428167546883e-14       3.142049516448e-15      -5.043759632882e-16 
  704       2.382461989186e-10       5.064438571813e-12      -2.045847086200e-12       0.000000000000e+00       1.420420717235e-14       3.158113510221e-15      -5.054967312247e-16 
  705       2.376394997636e-10       5.090369447930e-12      -2.260158333316e-12       0.000000000000e+00       1.412726496643e-14       3.173963777586e-15      -5.065560393726e-16 
  706       2.370551224079e-10       5.115686714313e-12      -2.476181795147e-12       0.000000000000e+00       1.405084564844e-14       3.189607109732e-15      -5.075540899939e-16 
  707       2.364931738758e-10       5.140382908067e-12      -2.693838360789e-12       0.000000000000e+00       1.397494591321e-14       3.205050393128e-15      -5.084910921491e-16 
  708       2.359537605116e-10       5.164450530724e-12      -2.913047958148e-12       0.000000000000e+00       1.389956235257e-14       3.220300609889e-15      -5.093672617266e-16 
  709       2.354369879749e-10       5.187882048184e-12      -3.133729550502e-12       0.000000000000e+00       1.382469145495e-14       3.235364838131e-15      -5.101828214720e-16 
  710       2.349429612359e-10       5.210669890642e-12      -3.355801133064e-12       0.000000000000e+00       1.375032960484e-14       3.250250252330e-15      -5.109380010174e-16 
  711       2.344717845707e-10       5.232806452529e-12      -3.579179729544e-12       0.000000000000e+00       1.367647308239e-14       3.264964123686e-15      -5.116330369105e-16 
  712       2.340235615557e-10       5.254284092441e-12      -3.803781388706e-12       0.000000000000e+00       1.360311806292e-14       3.279513820479e-15      -5.122681726443e-16 
  713       2.335983950639e-10       5.275095133072e-12      -4.029521180938e-12       0.000000000000e+00       1.353026061647e-14       3.293906808431e-15      -5.128436586859e-16 
  714       2.331963872591e-10       5.295231861152e-12      -4.256313194805e-12       0.000000000000e+00       1.345789670734e-14       3.308150651065e-15      -5.133597525064e-16 
  715       2.328176395917e-10       5.314686527379e-12      -4.484070533618e-12       0.000000000000e+00       1.338602219362e-14       3.322253010062e-15      -5.138167186094e-16 
  716       2.324622527932e-10       5.333451346350e-12      -4.712705311991e-12       0.000000000000e+00       1.331463282676e-14       3.336221645624e-15      -5.142148285614e-16 
  717       2.321303268724e-10       5.351518496498e-12      -4.942128652404e-12       0.000000000000e+00       1.324372425107e-14       3.350064416835e-15      -5.145543610198e-16 
  718       2.318219611094e-10       5.368880120027e-12      -5.172250681767e-12       0.000000000000e+00       1.317329200330e-14       3.363789282016e-15      -5.148356017634e-16 
  719       2.315372540516e-10       5.385528322841e-12      -5.402980527979e-12       0.000000000000e+00       1.310333151214e-14       3.377404299087e-15      -5.150588437210e-16 
  720       2.312763035086e-10       5.401455174481e-12      -5.634226316488e-12       0.000000000000e+00       1.303383809780e-14       3.390917625927e-15      -5.152243870008e-16 
  721       2.310392065472e-10       5.416652708060e-12      -5.865895166860e-12       0.000000000000e+00       1.296480697151e-14       3.404337520735e-15      -5.153325389197e-16 
  722       2.308260594869e-10       5.431112920192e-12      -6.097893189333e-12       0.000000000000e+00       1.289623323511e-14       3.417672342387e-15      -5.153836140331e-16 
  723       2.306369578947e-10       5.444827770932e-12      -6.330125481382e-12       0.000000000000e+00       1.282811188053e-14       3.430930550795e-15      -5.153779341633e-16 
  724       2.304719965806e-10       5.457789183705e-12      -6.562496124281e-12       0.000000000000e+00       1.276043778939e-14       3.444120707271e-15      -5.153158284295e-16 
  725       2.303312695926e-10       5.469989045242e-12      -6.794908179666e-12       0.000000000000e+00       1.269320573249e-14       3.457251474884e-15      -5.151976332770e-16 
  726       2.302148702119e-10       5.481419205511e-12      -7.027263686091e-12       0.000000000000e+00       1.262641036941e-14       3.470331618819e-15      -5.150236925061e-16 
  727       2.301228909480e-10       5.492071477657e-12      -7.259463655598e-12       0.000000000000e+00       1.256004624796e-14       3.483370006736e-15      -5.147943573019e-16 
  728       2.300554235341e-10       5.501937637928e-12      -7.491408070272e-12       0.000000000000e+00       1.249410780382e-14       3.496375609135e-15      -5.145099862634e-16 
  729       2.300125589218e-10       5.511009425615e-12      -7.722995878806e-12       0.000000000000e+00       1.242858936001e-14       3.509357499708e-15      -5.141709454326e-16 
  730       2.299943872769e-10       5.519278542982e-12      -7.954124993062e-12       0.000000000000e+00       1.236348512646e-14       3.522324855705e-15      -5.137776083242e-16 
  731       2.300009513541e-10       5.526738411715e-12      -8.184698985481e-12       0.000000000000e+00       1.229878997508e-14       3.535284148072e-15      -5.133303608845e-16 
  732       2.300321056129e-10       5.533389480844e-12      -8.414647334854e-12       0.000000000000e+00       1.223450178287e-14       3.548230649648e-15      -5.128296164182e-16 
  733       2.300876542811e-10       5.539234024591e-12      -8.643905577682e-12       0.000000000000e+00       1.217061913464e-14       3.561156758254e-15      -5.122758010177e-16 
  734       2.301673977055e-10       5.544274395779e-12      -8.872408641991e-12       0.000000000000e+00       1.210714055144e-14       3.574054791291e-15      -5.116693486903e-16 
  735       2.302711323362e-10       5.548513026159e-12      -9.100090845390e-12       0.000000000000e+00       1.204406449027e-14       3.586916985477e-15      -5.110107013886e-16 
  736       2.303986507113e-10       5.551952426734e-12      -9.326885893137e-12       0.000000000000e+00       1.198138934377e-14       3.599735496570e-15      -5.103003090411e-16 
  737       2.305497414420e-10       5.554595188094e-12      -9.552726876205e-12       0.000000000000e+00       1.191911343999e-14       3.612502399100e-15      -5.095386295822e-16 
  738       2.307241891966e-10       5.556443980737e-12      -9.777546269345e-12       0.000000000000e+00       1.185723504205e-14       3.625209686098e-15      -5.087261289833e-16 
  739       2.309217746861e-10       5.557501555400e-12      -1.000127592915e-11       0.000000000000e+00       1.179575234788e-14       3.637849268826e-15      -5.078632812824e-16 
  740       2.311422746482e-10       5.557770743385e-12      -1.022384709213e-11       0.000000000000e+00       1.173466348992e-14       3.650412976506e-15      -5.069505686152e-16 
  741       2.313854618322e-10       5.557254456890e-12      -1.044519037276e-11       0.000000000000e+00       1.167396653485e-14       3.662892556048e-15      -5.059884812450e-16 
  742       2.316511049840e-10       5.555955689333e-12      -1.066523576153e-11       0.000000000000e+00       1.161365948331e-14       3.675279671783e-15      -5.049775175934e-16 
  743       2.319389688305e-10       5.553877515680e-12      -1.088391262308e-11       0.000000000000e+00       1.155374026958e-14       3.687565905189e-15      -5.039181842707e-16 
  744       2.322488140644e-10       5.551023092775e-12      -1.110114969417e-11       0.000000000000e+00       1.149420676134e-14       3.699742754624e-15      -5.028109961060e-16 
  745       2.325803973289e-10       5.547395659667e-12      -1.131687508182e-11       0.000000000000e+00       1.143505675933e-14       3.711801635050e-15      -5.016564761781e-16 
  746       2.329334712025e-10       5.542998537935e-12      -1.153101626131e-11       0.000000000000e+00       1.137628799711e-14       3.723733877769e-15      -5.004551558454e-16 
  747       2.333077841836e-10       5.537835132021e-12      -1.174350007433e-11       0.000000000000e+00       1.131789814078e-14       3.735530730148e-15      -4.992075747768e-16 
  748       2.337030806752e-10       5.531908929553e-12      -1.195425272695e-11       0.000000000000e+00       1.125988478863e-14       3.747183355349e-15      -4.979142809816e-16 
  749       2.341191009699e-10       5.525223501673e-12      -1.216319978773e-11       0.000000000000e+00       1.120224547093e-14       3.758682832059e-15      -4.965758308404e-16 
  750       2.345555812340e-10       5.517782503367e-12      -1.237026618582e-11       0.000000000000e+00       1.114497764961e-14       3.770020154222e-15      -4.951927891350e-16 
  751       2.350122534931e-10       5.509589673794e-12      -1.257537620895e-11       0.000000000000e+00       1.108807871796e-14       3.781186230764e-15      -4.937657290793e-16 
