# dimensionless total lensed [l(l+1)/2pi] C_l's
# for l=2 to 2500, i.e. number of multipoles equal to 2499
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
 1160       1.433093037666e-10       3.432444725169e-12      -1.042505523236e-11       8.921469662830e-15       2.006477687849e-15      -1.825979685208e-18       1.134213753006e-16 
 1161       1.436191823689e-10       3.397305530030e-12      -1.040848244433e-11       8.922954090849e-15       1.999453314017e-15      -4.031501621589e-18       1.123021431227e-16 
 1162       1.439268005879e-10       3.362273431522e-12      -1.038949602091e-11       8.924454033539e-15       1.992458957745e-15      -6.141607971776e-18       1.111796469403e-16 
 1163       1.442319224400e-10       3.327360981425e-12      -1.036810728863e-11       8.925967680096e-15       1.985494429888e-15      -8.157214130768e-18       1.100540532753e-16 
 1164       1.445343103880e-10       3.292580812631e-12      -1.034432771450e-11       8.927493206350e-15       1.978559538641e-15      -1.007924446694e-17       1.089255298059e-16 
 1165       1.448337253379e-10       3.257945639313e-12      -1.031816890641e-11       8.929028774734e-15       1.971654089528e-15      -1.190863234330e-17       1.077942453694e-16 
 1166       1.451299266356e-10       3.223468257095e-12      -1.028964261342e-11       8.930572534255e-15       1.964777885395e-15      -1.364632013868e-17       1.066603699645e-16 
 1167       1.454226720635e-10       3.189161543220e-12      -1.025876072617e-11       8.932122620464e-15       1.957930726408e-15      -1.529325926903e-17       1.055240747535e-16 
 1168       1.457117178373e-10       3.155038456721e-12      -1.022553527716e-11       8.933677155427e-15       1.951112410039e-15      -1.685041020862e-17       1.043855320651e-16 
 1169       1.459968186029e-10       3.121112038592e-12      -1.018997844115e-11       8.935234247695e-15       1.944322731063e-15      -1.831874251128e-17       1.032449153971e-16 
 1170       1.462777274328e-10       3.087395411953e-12      -1.015210253546e-11       8.936791992274e-15       1.937561481554e-15      -1.969923483166e-17       1.021023994179e-16 
 1171       1.465542207844e-10       3.053900701439e-12      -1.011192326863e-11       8.938348552866e-15       1.930828472126e-15      -2.099313331641e-17       1.009581259915e-16 
 1172       1.468261737225e-10       3.020635776248e-12      -1.006946952994e-11       8.939902409780e-15       1.924123595992e-15      -2.220273026572e-17       9.981210177837e-17 
 1173       1.470934856292e-10       2.987607466774e-12      -1.002477372274e-11       8.941452115057e-15       1.917446765693e-15      -2.333059523260e-17       9.866429936098e-17 
 1174       1.473560553262e-10       2.954822641787e-12      -9.977868527920e-12       8.942996210456e-15       1.910797891913e-15      -2.437931757822e-17       9.751469110587e-17 
 1175       1.476137810742e-10       2.922288208503e-12      -9.928786904473e-12       8.944533227433e-15       1.904176883473e-15      -2.535150651566e-17       9.636324916320e-17 
 1176       1.478665605715e-10       2.890011112662e-12      -9.877562090186e-12       8.946061687119e-15       1.897583647325e-15      -2.624979115381e-17       9.520994546621e-17 
 1177       1.481142909529e-10       2.857998338602e-12      -9.824227602245e-12       8.947580100294e-15       1.891018088547e-15      -2.707682054114e-17       9.405475173073e-17 
 1178       1.483568687884e-10       2.826256909333e-12      -9.768817237865e-12       8.949086967370e-15       1.884480110342e-15      -2.783526370958e-17       9.289763945469e-17 
 1179       1.485941900827e-10       2.794793886614e-12      -9.711365074925e-12       8.950580778364e-15       1.877969614025e-15      -2.852780971832e-17       9.173857991758e-17 
 1180       1.488261502736e-10       2.763616371027e-12      -9.651905472595e-12       8.952060012878e-15       1.871486499025e-15      -2.915716769762e-17       9.057754417996e-17 
 1181       1.490526442308e-10       2.732731502051e-12      -9.590473071964e-12       8.953523140075e-15       1.865030662878e-15      -2.972606689269e-17       8.941450308293e-17 
 1182       1.492735662553e-10       2.702146458140e-12      -9.527102796675e-12       8.954968618658e-15       1.858602001219e-15      -3.023725670746e-17       8.824942724767e-17 
 1183       1.494888100778e-10       2.671868456795e-12      -9.461829853552e-12       8.956394896846e-15       1.852200407780e-15      -3.069350674847e-17       8.708228707488e-17 
 1184       1.496982688580e-10       2.641904754642e-12      -9.394689733227e-12       8.957800412352e-15       1.845825774387e-15      -3.109760686863e-17       8.591305274428e-17 
 1185       1.499018351833e-10       2.612262647504e-12      -9.325718210775e-12       8.959183592361e-15       1.839477990949e-15      -3.145236721111e-17       8.474169421415e-17 
 1186       1.500994010675e-10       2.582949470477e-12      -9.254951346342e-12       8.960542853510e-15       1.833156945456e-15      -3.176061825314e-17       8.356818122077e-17 
 1187       1.502908579500e-10       2.553972598008e-12      -9.182425485773e-12       8.961876601858e-15       1.826862523976e-15      -3.202521084983e-17       8.239248327790e-17 
 1188       1.504760966948e-10       2.525339443965e-12      -9.108177261244e-12       8.963183232873e-15       1.820594610647e-15      -3.224901627801e-17       8.121456967635e-17 
 1189       1.506550075889e-10       2.497057461717e-12      -9.032243591891e-12       8.964461131401e-15       1.814353087673e-15      -3.243492628006e-17       8.003440948338e-17 
 1190       1.508274803416e-10       2.469134144205e-12      -8.954661684439e-12       8.965708671651e-15       1.808137835317e-15      -3.258585310775e-17       7.885197154227e-17 
 1191       1.509934040835e-10       2.441577024020e-12      -8.875469033835e-12       8.966924217166e-15       1.801948731902e-15      -3.270472956602e-17       7.766722447173e-17 
 1192       1.511526673648e-10       2.414393673475e-12      -8.794703423874e-12       8.968106120806e-15       1.795785653797e-15      -3.279450905689e-17       7.648013666549e-17 
 1193       1.513051581549e-10       2.387591704686e-12      -8.712402927831e-12       8.969252724721e-15       1.789648475420e-15      -3.285816562319e-17       7.529067629169e-17 
 1194       1.514507638408e-10       2.361178769639e-12      -8.628605909090e-12       8.970362360333e-15       1.783537069228e-15      -3.289869399247e-17       7.409881129246e-17 
 1195       1.515893712264e-10       2.335162560270e-12      -8.543351021776e-12       8.971433348307e-15       1.777451305714e-15      -3.291910962080e-17       7.290450938334e-17 
 1196       1.517208665309e-10       2.309550808541e-12      -8.456677211381e-12       8.972463998537e-15       1.771391053400e-15      -3.292244873659e-17       7.170773805284e-17 
 1197       1.518451353881e-10       2.284351286511e-12      -8.368623715396e-12       8.973452610117e-15       1.765356178836e-15      -3.291176838440e-17       7.050846456187e-17 
 1198       1.519620628453e-10       2.259571806416e-12      -8.279230063943e-12       8.974397471320e-15       1.759346546591e-15      -3.289014646884e-17       6.930665594327e-17 
 1199       1.520715333618e-10       2.235220220737e-12      -8.188536080401e-12       8.975296859578e-15       1.753362019248e-15      -3.286068179831e-17       6.810227900128e-17 
 1200       1.521734308084e-10       2.211304422285e-12      -8.096581882037e-12       8.976149041458e-15       1.747402457401e-15      -3.282649412889e-17       6.689530031106e-17 
 1201       1.522676384657e-10       2.187832344265e-12      -8.003407880638e-12       8.976952272636e-15       1.741467719651e-15      -3.279072420814e-17       6.568568621814e-17 
 1202       1.523540390232e-10       2.164811960361e-12      -7.909054783138e-12       8.977704797882e-15       1.735557662596e-15      -3.275653381894e-17       6.447340283796e-17 
 1203       1.524325145786e-10       2.142251284803e-12      -7.813563592249e-12       8.978404851030e-15       1.729672140832e-15      -3.272710582332e-17       6.325841605532e-17 
 1204       1.525029466361e-10       2.120158372450e-12      -7.716975607093e-12       8.979050654961e-15       1.723811006941e-15      -3.270564420627e-17       6.204069152390e-17 
 1205       1.525652161056e-10       2.098541318855e-12      -7.619332423828e-12       8.979640421577e-15       1.717974111495e-15      -3.269537411959e-17       6.082019466575e-17 
 1206       1.526192033016e-10       2.077408260352e-12      -7.520675936279e-12       8.980172351781e-15       1.712161303040e-15      -3.269954192570e-17       5.959689067074e-17 
 1207       1.526647879419e-10       2.056767374120e-12      -7.421048336570e-12       8.980644635452e-15       1.706372428102e-15      -3.272141524150e-17       5.837074449612e-17 
 1208       1.527018491469e-10       2.036626878266e-12      -7.320492115752e-12       8.981055451425e-15       1.700607331173e-15      -3.276428298215e-17       5.714172086596e-17 
 1209       1.527302654379e-10       2.016995031895e-12      -7.219050064433e-12       8.981402967469e-15       1.694865854711e-15      -3.283145540495e-17       5.590978427067e-17 
 1210       1.527499147367e-10       1.997880135188e-12      -7.116765273408e-12       8.981685340259e-15       1.689147839133e-15      -3.292626415311e-17       5.467489896647e-17 
 1211       1.527606989412e-10       1.979289178182e-12      -7.013680024691e-12       8.981900915294e-15       1.683453138342e-15      -3.305095512816e-17       5.343709838234e-17 
 1212       1.527626179807e-10       1.961223769109e-12      -6.909832448693e-12       8.982048829309e-15       1.677781666515e-15      -3.320335239106e-17       5.219669425890e-17 
 1213       1.527556966527e-10       1.943684157061e-12      -6.805259827947e-12       8.982128415084e-15       1.672133351867e-15      -3.338015408043e-17       5.095407003290e-17 
 1214       1.527399601272e-10       1.926670578788e-12      -6.699999703585e-12       8.982139002170e-15       1.666508121171e-15      -3.357803588485e-17       4.970961166390e-17 
 1215       1.527154339480e-10       1.910183258666e-12      -6.594089875874e-12       8.982079916877e-15       1.660905899752e-15      -3.379365099615e-17       4.846370763941e-17 
 1216       1.526821440332e-10       1.894222408659e-12      -6.487568404763e-12       8.981950482271e-15       1.655326611486e-15      -3.402363006270e-17       4.721674898014e-17 
 1217       1.526401166765e-10       1.878788228286e-12      -6.380473610413e-12       8.981750018167e-15       1.649770178791e-15      -3.426458114276e-17       4.596912924506e-17 
 1218       1.525893785479e-10       1.863880904582e-12      -6.272844073743e-12       8.981477841125e-15       1.644236522629e-15      -3.451308965774e-17       4.472124453664e-17 
 1219       1.525299566944e-10       1.849500612067e-12      -6.164718636965e-12       8.981133264440e-15       1.638725562499e-15      -3.476571834554e-17       4.347349350601e-17 
 1220       1.524618785415e-10       1.835647512708e-12      -6.056136404123e-12       8.980715598139e-15       1.633237216432e-15      -3.501900721385e-17       4.222627735808e-17 
 1221       1.523851718935e-10       1.822321755882e-12      -5.947136741638e-12       8.980224148974e-15       1.627771400992e-15      -3.526947349344e-17       4.097999985677e-17 
 1222       1.522998649347e-10       1.809523478345e-12      -5.837759278839e-12       8.979658220414e-15       1.622328031268e-15      -3.551361159152e-17       3.973506733012e-17 
 1223       1.522059862304e-10       1.797252804192e-12      -5.728043908508e-12       8.979017112642e-15       1.616907020870e-15      -3.574789304495e-17       3.849188867550e-17 
 1224       1.521035647273e-10       1.785509844827e-12      -5.618030787416e-12       8.978300122548e-15       1.611508281929e-15      -3.596876647366e-17       3.725087536474e-17 
 1225       1.519926297553e-10       1.774294698920e-12      -5.507760336863e-12       8.977506543720e-15       1.606131725089e-15      -3.617265753387e-17       3.601244144932e-17 
 1226       1.518732110275e-10       1.763607452379e-12      -5.397273243219e-12       8.976635666444e-15       1.600777259506e-15      -3.635596887146e-17       3.477700356555e-17 
 1227       1.517453386415e-10       1.753448178309e-12      -5.286610458459e-12       8.975686777690e-15       1.595444792844e-15      -3.651508007521e-17       3.354498093969e-17 
 1228       1.516090430804e-10       1.743816936983e-12      -5.175813200708e-12       8.974659161112e-15       1.590134231268e-15      -3.664634763019e-17       3.231679539315e-17 
 1229       1.514643552137e-10       1.734713775799e-12      -5.064922954773e-12       8.973552097039e-15       1.584845479444e-15      -3.674610487099e-17       3.109287134767e-17 
 1230       1.513113062979e-10       1.726138729248e-12      -4.953981472689e-12       8.972364862471e-15       1.579578440536e-15      -3.681066193508e-17       2.987363583044e-17 
 1231       1.511499279777e-10       1.718091818882e-12      -4.843030774254e-12       8.971096731070e-15       1.574333016197e-15      -3.683630571609e-17       2.865951847931e-17 
 1232       1.509802522868e-10       1.710573053273e-12      -4.732113147568e-12       8.969746973157e-15       1.569109106569e-15      -3.681929981712e-17       2.745095154794e-17 
 1233       1.508023116488e-10       1.703582427980e-12      -4.621271149575e-12       8.968314855702e-15       1.563906610279e-15      -3.675588450406e-17       2.624836991095e-17 
 1234       1.506161388782e-10       1.697119925515e-12      -4.510547606599e-12       8.966799642323e-15       1.558725424435e-15      -3.664227665890e-17       2.505221106913e-17 
 1235       1.504217671813e-10       1.691185515304e-12      -4.399985614885e-12       8.965200593275e-15       1.553565444621e-15      -3.647466973301e-17       2.386291515456e-17 
 1236       1.502192301569e-10       1.685779153656e-12      -4.289628541140e-12       8.963516965447e-15       1.548426564895e-15      -3.624923370047e-17       2.268092493580e-17 
 1237       1.500085617973e-10       1.680900783724e-12      -4.179520023066e-12       8.961748012354e-15       1.543308677785e-15      -3.596211501138e-17       2.150668582305e-17 
 1238       1.497897964895e-10       1.676550335470e-12      -4.069703969905e-12       8.959892984132e-15       1.538211674281e-15      -3.560943654515e-17       2.034064587332e-17 
 1239       1.495629690157e-10       1.672727725633e-12      -3.960224562977e-12       8.957951127531e-15       1.533135443838e-15      -3.518729756383e-17       1.918325579561e-17 
 1240       1.493281145543e-10       1.669432857689e-12      -3.851126256216e-12       8.955921685911e-15       1.528079874369e-15      -3.469177366538e-17       1.803496895604e-17 
 1241       1.490852686811e-10       1.666665621819e-12      -3.742453776714e-12       8.953803899234e-15       1.523044852239e-15      -3.411891673703e-17       1.689624138305e-17 
 1242       1.488344673699e-10       1.664425894870e-12      -3.634252125255e-12       8.951597004056e-15       1.518030262265e-15      -3.346475490855e-17       1.576753177255e-17 
 1243       1.485757469933e-10       1.662713540325e-12      -3.526566576857e-12       8.949300233525e-15       1.513035987710e-15      -3.272529250555e-17       1.464930149311e-17 
 1244       1.483091443240e-10       1.661528408262e-12      -3.419442681314e-12       8.946912817373e-15       1.508061910280e-15      -3.189651000282e-17       1.354201459109e-17 
 1245       1.480346965356e-10       1.660870335321e-12      -3.312926263728e-12       8.944433981909e-15       1.503107910118e-15      -3.097436397763e-17       1.244613779582e-17 
 1246       1.477524412031e-10       1.660739144671e-12      -3.207063425053e-12       8.941862950013e-15       1.498173865806e-15      -2.995478706300e-17       1.136214052478e-17 
 1247       1.474624163043e-10       1.661134645969e-12      -3.101900542636e-12       8.939198941133e-15       1.493259654355e-15      -2.883368790106e-17       1.029049488876e-17 
 1248       1.471646602206e-10       1.662056635330e-12      -2.997484270748e-12       8.936441171275e-15       1.488365151202e-15      -2.760695109633e-17       9.231675697035e-18 
 1249       1.468592117377e-10       1.663504895287e-12      -2.893861541135e-12       8.933588852997e-15       1.483490230211e-15      -2.627043716902e-17       8.186160462492e-18 
 1250       1.465461100467e-10       1.665479194762e-12      -2.791079563544e-12       8.930641195407e-15       1.478634763664e-15      -2.481998250836e-17       7.154429406848e-18 
 1251       1.462254069556e-10       1.667978379955e-12      -2.689181539855e-12       8.927597604597e-15       1.473798633917e-15      -2.325282358589e-17       6.136834169858e-18 
 1252       1.458972036788e-10       1.670997635494e-12      -2.588193750531e-12       8.924458287546e-15       1.468981768512e-15      -2.157188790473e-17       5.133202247464e-18 
 1253       1.455616144791e-10       1.674531191211e-12      -2.488138318334e-12       8.921223655262e-15       1.464184105468e-15      -1.978155309992e-17       4.143227941537e-18 
 1254       1.452187544985e-10       1.678573228207e-12      -2.389037481263e-12       8.917894122990e-15       1.459405581658e-15      -1.788622728938e-17       3.166603231607e-18 
 1255       1.448687397591e-10       1.683117878740e-12      -2.290913592763e-12       8.914470110220e-15       1.454646132805e-15      -1.589034913631e-17       2.203017769966e-18 
 1256       1.445116871661e-10       1.688159226125e-12      -2.193789121941e-12       8.910952040695e-15       1.449905693477e-15      -1.379838791166e-17       1.252158876777e-18 
 1257       1.441477145084e-10       1.693691304628e-12      -2.097686653771e-12       8.907340342418e-15       1.445184197091e-15      -1.161484355653e-17       3.137115351839e-19 
 1258       1.437769404616e-10       1.699708099360e-12      -2.002628889310e-12       8.903635447669e-15       1.440481575902e-15      -9.344246744610e-18      -6.126416135868e-19 
 1259       1.433994845889e-10       1.706203546170e-12      -1.908638645904e-12       8.899837793006e-15       1.435797761006e-15      -6.991158944597e-18      -1.527220275114e-18 
 1260       1.430154673436e-10       1.713171531545e-12      -1.815738857402e-12       8.895947819279e-15       1.431132682333e-15      -4.560172482639e-18      -2.430346506678e-18 
 1261       1.426250100704e-10       1.720605892500e-12      -1.723952574364e-12       8.891965971636e-15       1.426486268647e-15      -2.055910604756e-18      -3.322344722152e-18 
 1262       1.422282350079e-10       1.728500416476e-12      -1.633302964276e-12       8.887892699537e-15       1.421858447543e-15       5.169724607317e-19      -4.203541696893e-18 
 1263       1.418252652899e-10       1.736848841234e-12      -1.543813311754e-12       8.883728456757e-15       1.417249145441e-15       3.153791440776e-18      -5.074266572639e-18 
 1264       1.414162249472e-10       1.745644854749e-12      -1.455507018763e-12       8.879473701401e-15       1.412658287588e-15       5.849829955171e-18      -5.934850862399e-18 
 1265       1.410012389100e-10       1.754882095107e-12      -1.368407604821e-12       8.875128895909e-15       1.408085798049e-15       8.600340454122e-18      -6.785628455346e-18 
 1266       1.405804330092e-10       1.764554150398e-12      -1.282538707211e-12       8.870694507068e-15       1.403531599711e-15       1.140054415582e-17      -7.626935621712e-18 
 1267       1.401539339785e-10       1.774654558612e-12      -1.197924081197e-12       8.866171006020e-15       1.398995614275e-15       1.424563098402e-17      -8.459111017675e-18 
 1268       1.397218694562e-10       1.785176807532e-12      -1.114587600227e-12       8.861558868271e-15       1.394477762253e-15       1.713075950559e-17      -9.282495690261e-18 
 1269       1.392843679869e-10       1.796114334633e-12      -1.032553256148e-12       8.856858573701e-15       1.389977962969e-15       2.005105686812e-17      -1.009743308223e-17 
 1270       1.388415590236e-10       1.807460526973e-12      -9.518451594177e-13       8.852070606572e-15       1.385496134553e-15       2.300161873744e-17      -1.090426903696e-17 
 1271       1.383935729293e-10       1.819208721089e-12      -8.724875393116e-13       8.847195455540e-15       1.381032193939e-15       2.597750923525e-17      -1.170335180338e-17 
 1272       1.379405409792e-10       1.831352202895e-12      -7.945047441370e-13       8.842233613661e-15       1.376586056864e-15       2.897376087666e-17      -1.249503204080e-17 
 1273       1.374825953619e-10       1.843884207570e-12      -7.179212414419e-13       8.837185578401e-15       1.372157637859e-15       3.198537450776e-17      -1.327966282385e-17 
 1274       1.370198691819e-10       1.856797919460e-12      -6.427616182266e-13       8.832051851647e-15       1.367746850253e-15       3.500731924319e-17      -1.405759964737e-17 
 1275       1.365524964611e-10       1.870086471971e-12      -5.690505811540e-13       8.826832939714e-15       1.363353606167e-15       3.803453240373e-17      -1.482920043127e-17 
 1276       1.360806121408e-10       1.883742947461e-12      -4.968129567603e-13       8.821529353358e-15       1.358977816513e-15       4.106191945385e-17      -1.559482552548e-17 
 1277       1.356043520833e-10       1.897760377137e-12      -4.260736916661e-13       8.816141607778e-15       1.354619390985e-15       4.408435393932e-17      -1.635483771477e-17 
 1278       1.351238530740e-10       1.912131740952e-12      -3.568578527867e-13       8.810670222633e-15       1.350278238066e-15       4.709667742471e-17      -1.710960222371e-17 
 1279       1.346392528232e-10       1.926849967495e-12      -2.891906275431e-13       8.805115722046e-15       1.345954265017e-15       5.009369943103e-17      -1.785948672152e-17 
 1280       1.341506899678e-10       1.941907933891e-12      -2.230973240727e-13       8.799478634618e-15       1.341647377875e-15       5.307019737328e-17      -1.860486132698e-17 
 1281       1.336583040733e-10       1.957298465694e-12      -1.586033714398e-13       8.793759493432e-15       1.337357481456e-15       5.602091649801e-17      -1.934609861332e-17 
 1282       1.331622356354e-10       1.973014336780e-12      -9.573431984675e-14       8.787958836065e-15       1.333084479346e-15       5.894056982090e-17      -2.008357361312e-17 
 1283       1.326626260822e-10       1.989048269244e-12      -3.451584084420e-14       8.782077204598e-15       1.328828273899e-15       6.182383806432e-17      -2.081766382318e-17 
 1284       1.321596177758e-10       2.005392933296e-12       2.502627245784e-14       8.776115145622e-15       1.324588766238e-15       6.466536959493e-17      -2.154874920945e-17 
 1285       1.316533540142e-10       2.022040947153e-12       8.286610517939e-14       8.770073210252e-15       1.320365856246e-15       6.745978036123e-17      -2.227721221189e-17 
 1286       1.311439790331e-10       2.038984876936e-12       1.389776204598e-13       8.763951954131e-15       1.316159442570e-15       7.020165383113e-17      -2.300343774936e-17 
 1287       1.306316380078e-10       2.056217236563e-12       1.933346592469e-13       8.757751937445e-15       1.311969422611e-15       7.288554092952e-17      -2.372781322455e-17 
 1288       1.301164770550e-10       2.073730487649e-12       2.459109400864e-13       8.751473724925e-15       1.307795692527e-15       7.550595997587e-17      -2.445072852884e-17 
 1289       1.295986432348e-10       2.091517039393e-12       2.966800589112e-13       8.745117885864e-15       1.303638147227e-15       7.805739662175e-17      -2.517257604720e-17 
 1290       1.290782845523e-10       2.109569248480e-12       3.456154888305e-13       8.738684994120e-15       1.299496680369e-15       8.053430378846e-17      -2.589375066309e-17 
 1291       1.285555462560e-10       2.127879363659e-12       3.926954357763e-13       8.732175725144e-15       1.295371194391e-15       8.293261459045e-17      -2.661454071495e-17 
 1292       1.280305596830e-10       2.146439359018e-12       4.379174660447e-13       8.725591148238e-15       1.291261630730e-15       8.525429998175e-17      -2.733479950441e-17 
 1293       1.275034532916e-10       2.165241098616e-12       4.812840439881e-13       8.718932437621e-15       1.287167939943e-15       8.750286259941e-17      -2.805427007772e-17 
 1294       1.269743563539e-10       2.184276391511e-12       5.227976913247e-13       8.712200775736e-15       1.283090071695e-15       8.968182850644e-17      -2.877269393376e-17 
 1295       1.264433989585e-10       2.203536991651e-12       5.624609872768e-13       8.705397353262e-15       1.279027974763e-15       9.179474723814e-17      -2.948981102103e-17 
 1296       1.259107120113e-10       2.223014597771e-12       6.002765687099e-13       8.698523369133e-15       1.274981597027e-15       9.384519184860e-17      -3.020535973473e-17 
 1297       1.253764272373e-10       2.242700853275e-12       6.362471302707e-13       8.691580030552e-15       1.270950885477e-15       9.583675895709e-17      -3.091907691384e-17 
 1298       1.248406771823e-10       2.262587346136e-12       6.703754245262e-13       8.684568553008e-15       1.266935786200e-15       9.777306879449e-17      -3.163069783808e-17 
 1299       1.243035952145e-10       2.282665608779e-12       7.026642621021e-13       8.677490160293e-15       1.262936244387e-15       9.965776524968e-17      -3.233995622505e-17 
 1300       1.237653155257e-10       2.302927117978e-12       7.331165118217e-13       8.670346084517e-15       1.258952204326e-15       1.014945159160e-16      -3.304658422721e-17 
 1301       1.232259731332e-10       2.323363294742e-12       7.617351008441e-13       8.663137566126e-15       1.254983609401e-15       1.032870121377e-16      -3.375031242897e-17 
 1302       1.226857038815e-10       2.343965504212e-12       7.885230148031e-13       8.655865853914e-15       1.251030402091e-15       1.050389690562e-16      -3.445086984372e-17 
 1303       1.221446444435e-10       2.364725055546e-12       8.134832979458e-13       8.648532205046e-15       1.247092523964e-15       1.067541256568e-16      -3.514798391088e-17 
 1304       1.216029323223e-10       2.385633201811e-12       8.366190532710e-13       8.641137885068e-15       1.243169915680e-15       1.084362448148e-16      -3.584138049293e-17 
 1305       1.210607058528e-10       2.406681139879e-12       8.579334426682e-13       8.633684167926e-15       1.239262516985e-15       1.100891133421e-16      -3.653078387249e-17 
 1306       1.205181042031e-10       2.427860010312e-12       8.774296870560e-13       8.626172335983e-15       1.235370266711e-15       1.117165420335e-16      -3.721591674935e-17 
 1307       1.199752673763e-10       2.449160897255e-12       8.951110665207e-13       8.618603680032e-15       1.231493102772e-15       1.133223657134e-16      -3.789650023753e-17 
 1308       1.194323362119e-10       2.470574828328e-12       9.109809204549e-13       8.610979499316e-15       1.227630962164e-15       1.149104432817e-16      -3.857225386229e-17 
 1309       1.188894523874e-10       2.492092774516e-12       9.250426476962e-13       8.603301101542e-15       1.223783780959e-15       1.164846577609e-16      -3.924289555723e-17 
 1310       1.183467584201e-10       2.513705650059e-12       9.372997066660e-13       8.595569802897e-15       1.219951494308e-15       1.180489163418e-16      -3.990814166130e-17 
 1311       1.178043976682e-10       2.535404312347e-12       9.477556155076e-13       8.587786928065e-15       1.216134036435e-15       1.196071504306e-16      -4.056770691585e-17 
 1312       1.172625143330e-10       2.557179561805e-12       9.564139522254e-13       8.579953810245e-15       1.212331340637e-15       1.211633156947e-16      -4.122130446171e-17 
 1313       1.167212534598e-10       2.579022141787e-12       9.632783548232e-13       8.572071791163e-15       1.208543339280e-15       1.227213921097e-16      -4.186864583619e-17 
 1314       1.161807609401e-10       2.600922738470e-12       9.683525214428e-13       8.564142221091e-15       1.204769963797e-15       1.242853840054e-16      -4.250944097017e-17 
 1315       1.156411835127e-10       2.622871980739e-12       9.716402105029e-13       8.556166458863e-15       1.201011144688e-15       1.258593201124e-16      -4.314339818513e-17 
 1316       1.151026687656e-10       2.644860440081e-12       9.731452408373e-13       8.548145871892e-15       1.197266811515e-15       1.274472536084e-16      -4.377022419018e-17 
 1317       1.145653651375e-10       2.666878630477e-12       9.728714918340e-13       8.540081836184e-15       1.193536892902e-15       1.290532621648e-16      -4.438962407913e-17 
 1318       1.140294219190e-10       2.688917008291e-12       9.708229035735e-13       8.531975736356e-15       1.189821316532e-15       1.306814479930e-16      -4.500130132755e-17 
 1319       1.134949892549e-10       2.710965972162e-12       9.670034769672e-13       8.523828965650e-15       1.186120009144e-15       1.323359378909e-16      -4.560495778977e-17 
 1320       1.129622181451e-10       2.733015862895e-12       9.614172738968e-13       8.515642925952e-15       1.182432896531e-15       1.340208832892e-16      -4.620029369599e-17 
 1321       1.124312604466e-10       2.755056963350e-12       9.540684173522e-13       8.507419027808e-15       1.178759903542e-15       1.357404602979e-16      -4.678700764926e-17 
 1322       1.119022688747e-10       2.777079498337e-12       9.449610915703e-13       8.499158690437e-15       1.175100954071e-15       1.374988697527e-16      -4.736479662258e-17 
 1323       1.113753970052e-10       2.799073634503e-12       9.340995421737e-13       8.490863341752e-15       1.171455971064e-15       1.393003372616e-16      -4.793335595594e-17 
 1324       1.108507992751e-10       2.821029480225e-12       9.214880763095e-13       8.482534418372e-15       1.167824876511e-15       1.411491132509e-16      -4.849237935334e-17 
 1325       1.103286309850e-10       2.842937085499e-12       9.071310627875e-13       8.474173365639e-15       1.164207591447e-15       1.430494730121e-16      -4.904155887985e-17 
 1326       1.098090483002e-10       2.864786441834e-12       8.910329322191e-13       8.465781637638e-15       1.160604035946e-15       1.450057167479e-16      -4.958058495869e-17 
 1327       1.092922082524e-10       2.886567482142e-12       8.731981771560e-13       8.457360697207e-15       1.157014129124e-15       1.470221696189e-16      -5.010914636821e-17 
 1328       1.087782687413e-10       2.908270080626e-12       8.536313522285e-13       8.448912015958e-15       1.153437789133e-15       1.491031817901e-16      -5.062693023901e-17 
 1329       1.082673885361e-10       2.929884052675e-12       8.323370742844e-13       8.440437074293e-15       1.149874933160e-15       1.512531284769e-16      -5.113362205094e-17 
 1330       1.077597272773e-10       2.951399154753e-12       8.093200225276e-13       8.431937361417e-15       1.146325477426e-15       1.534764099919e-16      -5.162890563016e-17 
 1331       1.072554307028e-10       2.972805810859e-12       7.845878365968e-13       8.423414329899e-15       1.142789344743e-15       1.557761101417e-16      -5.211255162610e-17 
 1332       1.067545861476e-10       2.994097300866e-12       7.581598453608e-13       8.414869258778e-15       1.139266487304e-15       1.581499551960e-16      -5.258468401183e-17 
 1333       1.062572665584e-10       3.015267596005e-12       7.300584342885e-13       8.406303388981e-15       1.135756864140e-15       1.605943106185e-16      -5.304551650542e-17 
 1334       1.057635452253e-10       3.036310634417e-12       7.003061565429e-13       8.397717968665e-15       1.132260433580e-15       1.631055186445e-16      -5.349526435872e-17 
 1335       1.052734957821e-10       3.057220321095e-12       6.689257333153e-13       8.389114253224e-15       1.128777153249e-15       1.656798982364e-16      -5.393414436031e-17 
 1336       1.047871922069e-10       3.077990527821e-12       6.359400541606e-13       8.380493505305e-15       1.125306980067e-15       1.683137450393e-16      -5.436237483864e-17 
 1337       1.043047088228e-10       3.098615093108e-12       6.013721773318e-13       8.371856994823e-15       1.121849870244e-15       1.710033313369e-16      -5.478017566498e-17 
