# dimensionless total lensed [l(l+1)/2pi] C_l's
# for l=2 to 2500, i.e. number of multipoles equal to 2499
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
 1343       1.012689469511e-10       3.229294008791e-12       3.425247742484e-13       8.274597218052e-15       1.095775745446e-15       1.934995474880e-16      -5.795048713929e-17 
 1344       1.008171881729e-10       3.248645974724e-12       2.967928254189e-13       8.265926498634e-15       1.092425942563e-15       1.963719337009e-16      -5.827397788261e-17 
 1345       1.003699091335e-10       3.267797955734e-12       2.496779508724e-13       8.257251106928e-15       1.089088762541e-15       1.992670814591e-16      -5.858800337293e-17 
 1346       9.992718632137e-11       3.286743530195e-12       2.012049693044e-13       8.248572368905e-15       1.085764155400e-15       2.021815171948e-16      -5.889286609989e-17 
 1347       9.948909656861e-11       3.305476242939e-12       1.513988726047e-13       8.239891617862e-15       1.082452070439e-15       2.051117463483e-16      -5.918887054988e-17 
 1348       9.905571705201e-11       3.323989605190e-12       1.002848261935e-13       8.231210194439e-15       1.079152456237e-15       2.080542533293e-16      -5.947632320981e-17 
 1349       9.862712529344e-11       3.342277094512e-12       4.788816935862e-14       8.222529446629e-15       1.075865260648e-15       2.110055014774e-16      -5.975553257098e-17 
 1350       9.820339916048e-11       3.360332154743e-12      -5.765584407769e-15       8.213850729790e-15       1.072590430801e-15       2.139619330233e-16      -6.002680913288e-17 
 1351       9.778461686689e-11       3.378148195938e-12      -6.065074707257e-14       8.205175406664e-15       1.069327913096e-15       2.169199690491e-16      -6.029046540707e-17 
 1352       9.737085697328e-11       3.395718594314e-12      -1.167414557248e-13       8.196504847382e-15       1.066077653206e-15       2.198760094499e-16      -6.054681592096e-17 
 1353       9.696219838760e-11       3.413036692184e-12      -1.740116722391e-13       8.187840429483e-15       1.062839596075e-15       2.228264328940e-16      -6.079617722168e-17 
 1354       9.655872036570e-11       3.430095797902e-12      -2.324351829385e-13       8.179183537924e-15       1.059613685911e-15       2.257675967842e-16      -6.103886787989e-17 
 1355       9.616050251197e-11       3.446889185804e-12      -2.919855982580e-13       8.170535565094e-15       1.056399866191e-15       2.286958372183e-16      -6.127520849361e-17 
 1356       9.576762477981e-11       3.463410096146e-12      -3.526363524078e-13       8.161897910829e-15       1.053198079657e-15       2.316074689502e-16      -6.150552169208e-17 
 1357       9.538016747224e-11       3.479651735047e-12      -4.143607030365e-13       8.153271982419e-15       1.050008268312e-15       2.344987853508e-16      -6.173013213956e-17 
 1358       9.499821124246e-11       3.495607274429e-12      -4.771317308941e-13       8.144659194628e-15       1.046830373422e-15       2.373660583686e-16      -6.194936653917e-17 
 1359       9.462183709442e-11       3.511269851958e-12      -5.409223394955e-13       8.136060969702e-15       1.043664335510e-15       2.402055384910e-16      -6.216355363673e-17 
 1360       9.425112638333e-11       3.526632570984e-12      -6.057052547838e-13       8.127478737387e-15       1.040510094361e-15       2.430134547044e-16      -6.237302422459e-17 
 1361       9.388616081631e-11       3.541688500485e-12      -6.714530247931e-13       8.118913934934e-15       1.037367589012e-15       2.457860144559e-16      -6.257811114546e-17 
 1362       9.352702245287e-11       3.556430675001e-12      -7.381380193122e-13       8.110368007122e-15       1.034236757759e-15       2.485194036137e-16      -6.277914929623e-17 
 1363       9.317379370554e-11       3.570852094582e-12      -8.057324295476e-13       8.101842406262e-15       1.031117538146e-15       2.512097864279e-16      -6.297647563183e-17 
 1364       9.282655734036e-11       3.584945724727e-12      -8.742082677867e-13       8.093338592216e-15       1.028009866973e-15       2.538533054917e-16      -6.317042916902e-17 
 1365       9.248539647753e-11       3.598704496319e-12      -9.435373670612e-13       8.084858032408e-15       1.024913680286e-15       2.564460817020e-16      -6.336135099028e-17 
 1366       9.215039459188e-11       3.612121305574e-12      -1.013691380810e-12       8.076402201836e-15       1.021828913382e-15       2.589842142201e-16      -6.354958424758e-17 
 1367       9.182163551352e-11       3.625189013978e-12      -1.084641782544e-12       8.067972583085e-15       1.018755500802e-15       2.614637804331e-16      -6.373547416625e-17 
 1368       9.149920342833e-11       3.637900448226e-12      -1.156359865505e-12       8.059570666345e-15       1.015693376332e-15       2.638808359141e-16      -6.391936804879e-17 
 1369       9.118318287857e-11       3.650248400167e-12      -1.228816742335e-12       8.051197949414e-15       1.012642473004e-15       2.662314143837e-16      -6.410161527874e-17 
 1370       9.087365876343e-11       3.662225626740e-12      -1.301983344735e-12       8.042855937723e-15       1.009602723086e-15       2.685115276703e-16      -6.428256732446e-17 
 1371       9.057069996324e-11       3.673825900990e-12      -1.375830686616e-12       8.034545997438e-15       1.006574064080e-15       2.707182645018e-16      -6.446247756756e-17 
 1372       9.027431001997e-11       3.685047177492e-12      -1.450330657295e-12       8.026268913064e-15       1.003556456754e-15       2.728530997820e-16      -6.464119961132e-17 
 1373       8.998447593182e-11       3.695888460569e-12      -1.525455236091e-12       8.018025325153e-15       1.000549867293e-15       2.749186205326e-16      -6.481848576210e-17 
 1374       8.970118448138e-11       3.706348756291e-12      -1.601176229283e-12       8.009815876780e-15       9.975542613296e-16       2.769174302957e-16      -6.499408691022e-17 
 1375       8.942442223508e-11       3.716427072487e-12      -1.677465269791e-12       8.001641213544e-15       9.945696039383e-16       2.788521491655e-16      -6.516775252746e-17 
 1376       8.915417554279e-11       3.726122418748e-12      -1.754293816859e-12       7.993501983578e-15       9.915958596365e-16       2.807254138185e-16      -6.533923066445e-17 
 1377       8.889043053727e-11       3.735433806439e-12      -1.831633155732e-12       7.985398837545e-15       9.886329923827e-16       2.825398775449e-16      -6.550826794814e-17 
 1378       8.863317313373e-11       3.744360248702e-12      -1.909454397336e-12       7.977332428647e-15       9.856809655752e-16       2.842982102794e-16      -6.567460957923e-17 
 1379       8.838238902932e-11       3.752900760470e-12      -1.987728477961e-12       7.969303412626e-15       9.827397420511e-16       2.860030986322e-16      -6.583799932961e-17 
 1380       8.813806370268e-11       3.761054358467e-12      -2.066426158936e-12       7.961312447769e-15       9.798092840844e-16       2.876572459199e-16      -6.599817953983e-17 
 1381       8.790018241343e-11       3.768820061226e-12      -2.145518026314e-12       7.953360194912e-15       9.768895533855e-16       2.892633721966e-16      -6.615489111647e-17 
 1382       8.766873020168e-11       3.776196889086e-12      -2.224974490550e-12       7.945447317440e-15       9.739805110991e-16       2.908242142847e-16      -6.630787352968e-17 
 1383       8.744369188760e-11       3.783183864207e-12      -2.304765786181e-12       7.937574481297e-15       9.710821178037e-16       2.923425258059e-16      -6.645686481052e-17 
 1384       8.722505207087e-11       3.789780010577e-12      -2.384861971505e-12       7.929742354982e-15       9.681943335099e-16       2.938210772122e-16      -6.660160154848e-17 
 1385       8.701279513026e-11       3.795984354016e-12      -2.465232928263e-12       7.921951609561e-15       9.653171176592e-16       2.952626558169e-16      -6.674181888889e-17 
 1386       8.680690522308e-11       3.801795922189e-12      -2.545848361320e-12       7.914202918663e-15       9.624504291225e-16       2.966700658253e-16      -6.687725053033e-17 
 1387       8.660736628477e-11       3.807213744608e-12      -2.626677798339e-12       7.906496958488e-15       9.595942261994e-16       2.980461283661e-16      -6.700762872215e-17 
 1388       8.641416202838e-11       3.812236852647e-12      -2.707690589469e-12       7.898834407810e-15       9.567484666163e-16       2.993936815220e-16      -6.713268426182e-17 
 1389       8.622727594408e-11       3.816864279544e-12      -2.788855907021e-12       7.891215947979e-15       9.539131075255e-16       3.007155803607e-16      -6.725214649243e-17 
 1390       8.604669129869e-11       3.821095060409e-12      -2.870142745146e-12       7.883642262927e-15       9.510881055037e-16       3.020146969660e-16      -6.736574330014e-17 
 1391       8.587239113521e-11       3.824928232237e-12      -2.951519919519e-12       7.876114039169e-15       9.482734165510e-16       3.032939204686e-16      -6.747320111155e-17 
 1392       8.570435827233e-11       3.828362833910e-12      -3.032956067018e-12       7.868631965810e-15       9.454689960894e-16       3.045561570773e-16      -6.757424489122e-17 
 1393       8.554257530391e-11       3.831397906208e-12      -3.114419645403e-12       7.861196734545e-15       9.426747989613e-16       3.058043301096e-16      -6.766859813907e-17 
 1394       8.538702459858e-11       3.834032491816e-12      -3.195878932996e-12       7.853809039665e-15       9.398907794290e-16       3.070413800229e-16      -6.775598288783e-17 
 1395       8.523768829917e-11       3.836265635332e-12      -3.277302028361e-12       7.846469578059e-15       9.371168911726e-16       3.082702644456e-16      -6.783611970047e-17 
 1396       8.509454832229e-11       3.838096383276e-12      -3.358656849987e-12       7.839179049221e-15       9.343530872889e-16       3.094939582076e-16      -6.790872766768e-17 
 1397       8.495758635782e-11       3.839523784093e-12      -3.439911135963e-12       7.831938155249e-15       9.315993202907e-16       3.107154533717e-16      -6.797352440526e-17 
 1398       8.482678386842e-11       3.840546888169e-12      -3.521032443663e-12       7.824747600852e-15       9.288555421046e-16       3.119377592643e-16      -6.803022605157e-17 
 1399       8.470212208908e-11       3.841164747830e-12      -3.601988149422e-12       7.817608093350e-15       9.261217040707e-16       3.131639025065e-16      -6.807854726502e-17 
 1400       8.458358202662e-11       3.841376417357e-12      -3.682745448218e-12       7.810520342684e-15       9.233977569404e-16       3.143969270449e-16      -6.811820122146e-17 
 1401       8.447114445919e-11       3.841180952989e-12      -3.763271353353e-12       7.803485061414e-15       9.206836508757e-16       3.156398941828e-16      -6.814889961162e-17 
 1402       8.436478993582e-11       3.840577412935e-12      -3.843532696131e-12       7.796502964722e-15       9.179793354480e-16       3.168958826109e-16      -6.817035263859e-17 
 1403       8.426449877592e-11       3.839564857377e-12      -3.923496125538e-12       7.789574770422e-15       9.152847596362e-16       3.181679884384e-16      -6.818226901523e-17 
 1404       8.417025106878e-11       3.838142348481e-12      -4.003128107925e-12       7.782701198957e-15       9.125998718262e-16       3.194593252239e-16      -6.818435596163e-17 
 1405       8.408202667315e-11       3.836308950406e-12      -4.082394926685e-12       7.775882973406e-15       9.099246198089e-16       3.207730240065e-16      -6.817631920252e-17 
 1406       8.399980521668e-11       3.834063729309e-12      -4.161262681933e-12       7.769120819487e-15       9.072589507795e-16       3.221122333366e-16      -6.815786296475e-17 
 1407       8.392356609549e-11       3.831405753352e-12      -4.239697290189e-12       7.762415465560e-15       9.046028113358e-16       3.234801193067e-16      -6.812868997471e-17 
 1408       8.385328847368e-11       3.828334092714e-12      -4.317664484054e-12       7.755767642632e-15       9.019561474774e-16       3.248798655829e-16      -6.808850145577e-17 
 1409       8.378895128281e-11       3.824847819597e-12      -4.395129811894e-12       7.749178084358e-15       8.993189046038e-16       3.263146734353e-16      -6.803699712572e-17 
 1410       8.373053322149e-11       3.820946008231e-12      -4.472058637517e-12       7.742647527050e-15       8.966910275136e-16       3.277877617691e-16      -6.797387519423e-17 
 1411       8.367800344598e-11       3.816628531059e-12      -4.548418930203e-12       7.736176553889e-15       8.940724652090e-16       3.293013471116e-16      -6.789892626379e-17 
 1412       8.363129353766e-11       3.811898456290e-12      -4.624189667069e-12       7.729765125817e-15       8.914631853663e-16       3.308535719434e-16      -6.781231610255e-17 
 1413       8.359032524409e-11       3.806759675210e-12      -4.699352517151e-12       7.723413045794e-15       8.888631600127e-16       3.324415445927e-16      -6.771430579717e-17 
 1414       8.355501976045e-11       3.801216108316e-12      -4.773889058809e-12       7.717120114135e-15       8.862723607332e-16       3.340623563602e-16      -6.760515811831e-17 
 1415       8.352529772851e-11       3.795271705376e-12      -4.847780779572e-12       7.710886128504e-15       8.836907586696e-16       3.357130814891e-16      -6.748513752371e-17 
 1416       8.350107923557e-11       3.788930445484e-12      -4.921009075986e-12       7.704710883911e-15       8.811183245194e-16       3.373907771341e-16      -6.735451016131e-17 
 1417       8.348228381342e-11       3.782196337112e-12      -4.993555253465e-12       7.698594172701e-15       8.785550285348e-16       3.390924833312e-16      -6.721354387236e-17 
 1418       8.346883043731e-11       3.775073418171e-12      -5.065400526136e-12       7.692535784554e-15       8.760008405219e-16       3.408152229672e-16      -6.706250819446e-17 
 1419       8.346063752489e-11       3.767565756063e-12      -5.136526016690e-12       7.686535506473e-15       8.734557298396e-16       3.425560017493e-16      -6.690167436473e-17 
 1420       8.345762293518e-11       3.759677447738e-12      -5.206912756226e-12       7.680593122786e-15       8.709196653984e-16       3.443118081743e-16      -6.673131532284e-17 
 1421       8.345970396752e-11       3.751412619750e-12      -5.276541684103e-12       7.674708415133e-15       8.683926156598e-16       3.460796134984e-16      -6.655170571415e-17 
 1422       8.346679736055e-11       3.742775428313e-12      -5.345393647788e-12       7.668881162465e-15       8.658745486352e-16       3.478563717068e-16      -6.636312189280e-17 
 1423       8.347881929112e-11       3.733770059356e-12      -5.413449402701e-12       7.663111141034e-15       8.633654318845e-16       3.496390194827e-16      -6.616584192478e-17 
 1424       8.349568537329e-11       3.724400728581e-12      -5.480689612066e-12       7.657398124393e-15       8.608652325159e-16       3.514244761776e-16      -6.596014559109e-17 
 1425       8.351731065726e-11       3.714671681515e-12      -5.547094846757e-12       7.651741883385e-15       8.583739171841e-16       3.532096437801e-16      -6.574631439074e-17 
 1426       8.354360962836e-11       3.704587193567e-12      -5.612645585148e-12       7.646142186139e-15       8.558914520897e-16       3.549914068860e-16      -6.552463154394e-17 
 1427       8.357449620597e-11       3.694151570088e-12      -5.677322212960e-12       7.640598798065e-15       8.534178029785e-16       3.567666326672e-16      -6.529538199514e-17 
 1428       8.360988374249e-11       3.683369146419e-12      -5.741105023111e-12       7.635111481848e-15       8.509529351399e-16       3.585321708419e-16      -6.505885241617e-17 
 1429       8.364968502233e-11       3.672244287956e-12      -5.803974215559e-12       7.629679997443e-15       8.484968134062e-16       3.602848536435e-16      -6.481533120928e-17 
 1430       8.369381226079e-11       3.660781390197e-12      -5.865909897156e-12       7.624304102065e-15       8.460494021518e-16       3.620214957905e-16      -6.456510851030e-17 
 1431       8.374217710311e-11       3.648984878804e-12      -5.926892081494e-12       7.618983550190e-15       8.436106652920e-16       3.637388944561e-16      -6.430847619168e-17 
 1432       8.379469062336e-11       3.636859209655e-12      -5.986900688751e-12       7.613718093544e-15       8.411805662818e-16       3.654338292373e-16      -6.404572786564e-17 
 1433       8.385126332342e-11       3.624408868902e-12      -6.045915545543e-12       7.608507481098e-15       8.387590681154e-16       3.671030621248e-16      -6.377715888720e-17 
 1434       8.391180513196e-11       3.611638373026e-12      -6.103916384768e-12       7.603351459066e-15       8.363461333250e-16       3.687433374722e-16      -6.350306635737e-17 
 1435       8.397622540333e-11       3.598552268894e-12      -6.160882845457e-12       7.598249770893e-15       8.339417239795e-16       3.703513819660e-16      -6.322374912616e-17 
 1436       8.404443291661e-11       3.585155133812e-12      -6.216794472622e-12       7.593202157256e-15       8.315458016841e-16       3.719239045944e-16      -6.293950779571e-17 
 1437       8.411633587449e-11       3.571451575582e-12      -6.271630717102e-12       7.588208356054e-15       8.291583275788e-16       3.734575966177e-16      -6.265064472340e-17 
 1438       8.419184190225e-11       3.557446232561e-12      -6.325370935414e-12       7.583268102401e-15       8.267792623378e-16       3.749491315370e-16      -6.235746402494e-17 
 1439       8.427085804675e-11       3.543143773712e-12      -6.377994389597e-12       7.578381128624e-15       8.244085661680e-16       3.763951650642e-16      -6.206027157744e-17 
 1440       8.435329077534e-11       3.528548898661e-12      -6.429480247065e-12       7.573547164258e-15       8.220461988087e-16       3.777923350915e-16      -6.175937502255e-17 
 1441       8.443904597484e-11       3.513666337756e-12      -6.479807580452e-12       7.568765936034e-15       8.196921195300e-16       3.791372616606e-16      -6.145508376953e-17 
 1442       8.452802895051e-11       3.498500852118e-12      -6.528955367461e-12       7.564037167880e-15       8.173462871322e-16       3.804265469326e-16      -6.114770899835e-17 
 1443       8.462014442497e-11       3.483057233700e-12      -6.576902490712e-12       7.559360580911e-15       8.150086599445e-16       3.816567751573e-16      -6.083756366279e-17 
 1444       8.471529653719e-11       3.467340305343e-12      -6.623627737589e-12       7.554735893424e-15       8.126791958244e-16       3.828245126428e-16      -6.052496249353e-17 
 1445       8.481338884143e-11       3.451354920830e-12      -6.669109800090e-12       7.550162820896e-15       8.103578521564e-16       3.839263077248e-16      -6.021022200127e-17 
 1446       8.491432430623e-11       3.435105964941e-12      -6.713327274675e-12       7.545641075972e-15       8.080445858511e-16       3.849586907367e-16      -5.989366047980e-17 
 1447       8.501800531330e-11       3.418598353514e-12      -6.756258662112e-12       7.541170368464e-15       8.057393533441e-16       3.859181739783e-16      -5.957559800911e-17 
 1448       8.512433365655e-11       3.401837033492e-12      -6.797882367328e-12       7.536750405343e-15       8.034421105954e-16       3.868012516860e-16      -5.925635645848e-17 
 1449       8.523321054100e-11       3.384826982988e-12      -6.838176699254e-12       7.532380890735e-15       8.011528130878e-16       3.876044000021e-16      -5.893625948958e-17 
 1450       8.534453658175e-11       3.367573211336e-12      -6.877119870676e-12       7.528061525913e-15       7.988714158265e-16       3.883240769441e-16      -5.861563255957e-17 
 1451       8.545821307385e-11       3.350080938076e-12      -6.914693551468e-12       7.523791927338e-15       7.965978771901e-16       3.889577786113e-16      -5.829473227944e-17 
 1452       8.557414581793e-11       3.332356131781e-12      -6.950893567793e-12       7.519571379888e-15       7.943321705282e-16       3.895072195108e-16      -5.797353370374e-17 
 1453       8.569224133103e-11       3.314404976772e-12      -6.985719310438e-12       7.515399081129e-15       7.920742726789e-16       3.899751842268e-16      -5.765194090300e-17 
 1454       8.581240557826e-11       3.296233694751e-12      -7.019170191274e-12       7.511274223035e-15       7.898241601262e-16       3.903644741222e-16      -5.732985741302e-17 
 1455       8.593454397180e-11       3.277848544861e-12      -7.051245643294e-12       7.507195991977e-15       7.875818089992e-16       3.906779073680e-16      -5.700718623396e-17 
 1456       8.605856136996e-11       3.259255823758e-12      -7.081945120676e-12       7.503163568714e-15       7.853471950714e-16       3.909183189736e-16      -5.668382982936e-17 
 1457       8.618436207618e-11       3.240461865672e-12      -7.111268098822e-12       7.499176128379e-15       7.831202937601e-16       3.910885608157e-16      -5.635969012527e-17 
 1458       8.631184983808e-11       3.221473042477e-12      -7.139214074418e-12       7.495232840471e-15       7.809010801253e-16       3.911915016686e-16      -5.603466850930e-17 
 1459       8.644092784647e-11       3.202295763753e-12      -7.165782565477e-12       7.491332868848e-15       7.786895288690e-16       3.912300272338e-16      -5.570866582969e-17 
 1460       8.657149873442e-11       3.182936476855e-12      -7.190973111395e-12       7.487475371708e-15       7.764856143349e-16       3.912070401693e-16      -5.538158239440e-17 
 1461       8.670346457624e-11       3.163401666980e-12      -7.214785272997e-12       7.483659501587e-15       7.742893105068e-16       3.911254601195e-16      -5.505331797014e-17 
 1462       8.683672688653e-11       3.143697857227e-12      -7.237218632593e-12       7.479884405344e-15       7.721005910085e-16       3.909882237452e-16      -5.472377178152e-17 
 1463       8.697118661922e-11       3.123831608671e-12      -7.258272794023e-12       7.476149224151e-15       7.699194291030e-16       3.907982847528e-16      -5.439284251004e-17 
 1464       8.710674416660e-11       3.103809520422e-12      -7.277947382710e-12       7.472453093486e-15       7.677457976912e-16       3.905586139240e-16      -5.406042829323e-17 
 1465       8.724329935832e-11       3.083638229696e-12      -7.296242045710e-12       7.468795143116e-15       7.655796693116e-16       3.902721991460e-16      -5.372642672366e-17 
 1466       8.738075146046e-11       3.063324411877e-12      -7.313156451764e-12       7.465174497094e-15       7.634210161396e-16       3.899420454405e-16      -5.339073484807e-17 
 1467       8.751899917451e-11       3.042874780586e-12      -7.328690291346e-12       7.461590273742e-15       7.612698099864e-16       3.895711749938e-16      -5.305324916643e-17 
 1468       8.765794063647e-11       3.022296087747e-12      -7.342843276716e-12       7.458041585647e-15       7.591260222982e-16       3.891626271866e-16      -5.271386563098e-17 
 1469       8.779747341580e-11       3.001595123651e-12      -7.355615141968e-12       7.454527539645e-15       7.569896241559e-16       3.887194586231e-16      -5.237247964535e-17 
 1470       8.793749451451e-11       2.980778717020e-12      -7.367005643082e-12       7.451047236812e-15       7.548605862739e-16       3.882447431612e-16      -5.202898606358e-17 
 1471       8.807790036618e-11       2.959853735080e-12      -7.377014557975e-12       7.447599772457e-15       7.527388789994e-16       3.877415719421e-16      -5.168327918926e-17 
 1472       8.821858683494e-11       2.938827083622e-12      -7.385641686550e-12       7.444184236108e-15       7.506244723118e-16       3.872130534198e-16      -5.133525277454e-17 
 1473       8.835944921458e-11       2.917705707066e-12      -7.392886850747e-12       7.440799711500e-15       7.485173358219e-16       3.866623133909e-16      -5.098480001924e-17 
 1474       8.850038222749e-11       2.896496588532e-12      -7.398749894596e-12       7.437445276571e-15       7.464174387707e-16       3.860924950243e-16      -5.063181356990e-17 
 1475       8.864128002379e-11       2.875206749904e-12      -7.403230684261e-12       7.434120003446e-15       7.443247500295e-16       3.855067588907e-16      -5.027618551890e-17 
 1476       8.878203618026e-11       2.853843251895e-12      -7.406329108098e-12       7.430822958427e-15       7.422392380983e-16       3.849082829927e-16      -4.991780740346e-17 
 1477       8.892254369945e-11       2.832413194113e-12      -7.408045076703e-12       7.427553201986e-15       7.401608711054e-16       3.843002627938e-16      -4.955657020478e-17 
 1478       8.906269500864e-11       2.810923715128e-12      -7.408378522957e-12       7.424309788751e-15       7.380896168065e-16       3.836859112487e-16      -4.919236434706e-17 
 1479       8.920238195894e-11       2.789381992539e-12      -7.407329402087e-12       7.421091767498e-15       7.360254425843e-16       3.830684588329e-16      -4.882507969664e-17 
 1480       8.934149582427e-11       2.767795243037e-12      -7.404897691707e-12       7.417898181139e-15       7.339683154471e-16       3.824511535719e-16      -4.845460556099e-17 
 1481       8.947992730039e-11       2.746170722473e-12      -7.401083391872e-12       7.414728066712e-15       7.319182020287e-16       3.818372610714e-16      -4.808083068785e-17 
 1482       8.961756650398e-11       2.724515725924e-12      -7.395886525132e-12       7.411580455371e-15       7.298750685870e-16       3.812300645469e-16      -4.770364326427e-17 
 1483       8.975430297159e-11       2.702837587757e-12      -7.389307136576e-12       7.408454372376e-15       7.278388810037e-16       3.806328648531e-16      -4.732293091569e-17 
 1484       8.989002565874e-11       2.681143681699e-12      -7.381345293886e-12       7.405348837080e-15       7.258096047834e-16       3.800489805137e-16      -4.693858070503e-17 
 1485       9.002462293892e-11       2.659441420899e-12      -7.372001087389e-12       7.402262862923e-15       7.237872050528e-16       3.794817477514e-16      -4.655047913173e-17 
 1486       9.015798260261e-11       2.637738257995e-12      -7.361274630105e-12       7.399195457417e-15       7.217716465598e-16       3.789345205169e-16      -4.615851213086e-17 
 1487       9.028999185634e-11       2.616041685181e-12      -7.349166057796e-12       7.396145622140e-15       7.197628936729e-16       3.784106705195e-16      -4.576256507215e-17 
 1488       9.042053732169e-11       2.594359234272e-12      -7.335675529022e-12       7.393112352720e-15       7.177609103806e-16       3.779135872558e-16      -4.536252275911e-17 
 1489       9.054950503434e-11       2.572698476772e-12      -7.320803225187e-12       7.390094638830e-15       7.157656602902e-16       3.774466780401e-16      -4.495826942807e-17 
 1490       9.067678044306e-11       2.551067023936e-12      -7.304549350589e-12       7.387091464175e-15       7.137771066273e-16       3.770133680338e-16      -4.454968874728e-17 
 1491       9.080225785141e-11       2.529472080453e-12      -7.286916563243e-12       7.384101828962e-15       7.117952153340e-16       3.766162399140e-16      -4.413669870251e-17 
 1492       9.092586884574e-11       2.507919100555e-12      -7.267917293320e-12       7.381124817568e-15       7.098199643980e-16       3.762544435869e-16      -4.371935663023e-17 
 1493       9.104755414412e-11       2.486413118854e-12      -7.247566496598e-12       7.378159531516e-15       7.078513346138e-16       3.759262611235e-16      -4.329775521296e-17 
 1494       9.116725417854e-11       2.464959195576e-12      -7.225879230393e-12       7.375205067046e-15       7.058893064908e-16       3.756299647979e-16      -4.287198768715e-17 
 1495       9.128490909448e-11       2.443562416600e-12      -7.202870653734e-12       7.372260515101e-15       7.039338602530e-16       3.753638170704e-16      -4.244214784416e-17 
 1496       9.140045875041e-11       2.422227893503e-12      -7.178556027552e-12       7.369324961326e-15       7.019849758384e-16       3.751260705711e-16      -4.200833003119e-17 
 1497       9.151384271740e-11       2.400960763601e-12      -7.152950714857e-12       7.366397486052e-15       7.000426328984e-16       3.749149680831e-16      -4.157062915226e-17 
 1498       9.162500027857e-11       2.379766189990e-12      -7.126070180920e-12       7.363477164290e-15       6.981068107972e-16       3.747287425255e-16      -4.112914066913e-17 
 1499       9.173387042870e-11       2.358649361588e-12      -7.097929993457e-12       7.360563065722e-15       6.961774886111e-16       3.745656169372e-16      -4.068396060230e-17 
 1500       9.184039187373e-11       2.337615493177e-12      -7.068545822808e-12       7.357654254689e-15       6.942546451280e-16       3.744238044595e-16      -4.023518553193e-17 
 1501       9.194450303032e-11       2.316669825447e-12      -7.037933442120e-12       7.354749790185e-15       6.923382588468e-16       3.743015083199e-16      -3.978291259879e-17 
 1502       9.204614202539e-11       2.295817625035e-12      -7.006108727529e-12       7.351848725845e-15       6.904283079767e-16       3.741969218151e-16      -3.932723950527e-17 
 1503       9.214524669562e-11       2.275064184566e-12      -6.973087658339e-12       7.348950109939e-15       6.885247704366e-16       3.741082282945e-16      -3.886826451626e-17 
 1504       9.224175458704e-11       2.254414822701e-12      -6.938886317207e-12       7.346052985360e-15       6.866276238549e-16       3.740336011431e-16      -3.840608646016e-17 
 1505       9.233560295455e-11       2.233874884172e-12      -6.903520890323e-12       7.343156389616e-15       6.847368455681e-16       3.739712037651e-16      -3.794080472982e-17 
 1506       9.242672876144e-11       2.213449739827e-12      -6.867007667592e-12       7.340259354820e-15       6.828524126209e-16       3.739191895671e-16      -3.747251928348e-17 
 1507       9.251506867896e-11       2.193144786671e-12      -6.829363042815e-12       7.337360907684e-15       6.809743017654e-16       3.738757019412e-16      -3.700133064575e-17 
 1508       9.260055908584e-11       2.172965447912e-12      -6.790603513871e-12       7.334460069503e-15       6.791024894604e-16       3.738388742486e-16      -3.652733990853e-17 
 1509       9.268313606784e-11       2.152917172994e-12      -6.750745682900e-12       7.331555856153e-15       6.772369518708e-16       3.738068298024e-16      -3.605064873202e-17 
 1510       9.276273541726e-11       2.133005437649e-12      -6.709806256479e-12       7.328647278079e-15       6.753776648671e-16       3.737776818513e-16      -3.557135934562e-17 
 1511       9.283929263252e-11       2.113235743931e-12      -6.667802045814e-12       7.325733340282e-15       6.735246040247e-16       3.737495335628e-16      -3.508957454891e-17 
 1512       9.291274291769e-11       2.093613620263e-12      -6.624749966911e-12       7.322813042318e-15       6.716777446234e-16       3.737204780060e-16      -3.460539771260e-17 
 1513       9.298302118199e-11       2.074144621477e-12      -6.580667040763e-12       7.319885378282e-15       6.698370616468e-16       3.736885981357e-16      -3.411893277951e-17 
 1514       9.305006203938e-11       2.054834328853e-12      -6.535570393532e-12       7.316949336799e-15       6.680025297815e-16       3.736519667749e-16      -3.363028426547e-17 
 1515       9.311379980808e-11       2.035688350167e-12      -6.489477256728e-12       7.314003901021e-15       6.661741234167e-16       3.736086465984e-16      -3.313955726033e-17 
 1516       9.317416851008e-11       2.016712319730e-12      -6.442404967394e-12       7.311048048610e-15       6.643518166436e-16       3.735566901162e-16      -3.264685742888e-17 
 1517       9.323110187073e-11       1.997911898426e-12      -6.394370968282e-12       7.308080751734e-15       6.625355832547e-16       3.734941396565e-16      -3.215229101184e-17 
 1518       9.328453331825e-11       1.979292773760e-12      -6.345392808042e-12       7.305100977055e-15       6.607253967433e-16       3.734190273491e-16      -3.165596482677e-17 
 1519       9.333439598327e-11       1.960860659898e-12      -6.295488141398e-12       7.302107685722e-15       6.589212303026e-16       3.733293751087e-16      -3.115798626905e-17 
